  PERMNO        date            RET        vwretd        ewretd        sprtrn
   77702    20100913       0.013780      0.012854      0.015681      0.011131
   77702    20100914       0.001165     -0.000107     -0.000765     -0.000713
   77702    20100915      -0.001164      0.002958      0.001406      0.003541
   77702    20100916      -0.000777     -0.000757     -0.002686     -0.000364
   77702    20100917      -0.007773      0.001131      0.003139      0.000827
   77702    20100920       0.029373      0.015165      0.017201      0.015210
   77702    20100921      -0.004562     -0.003096     -0.002994     -0.002564
   77702    20100922      -0.008792     -0.005024     -0.005267     -0.004825
   77702    20100923      -0.018511     -0.008099     -0.006134     -0.008331
   77702    20100924       0.026719      0.021173      0.020093      0.021194
   77702    20100927       0.000765     -0.004455     -0.001479     -0.005667
   77702    20100928      -0.000382      0.005780      0.007405      0.004850
   77702    20100929      -0.013007     -0.001081      0.002015     -0.002588
   77702    20100930      -0.009690     -0.001993      0.001188     -0.003084
   77702    20101001       0.015264      0.004938      0.004502      0.004416
   77702    20101004      -0.009638     -0.008282     -0.009036     -0.008035
   77702    20101005       0.021798      0.020549      0.018548      0.020861
   77702    20101006      -0.005714     -0.000341     -0.000477     -0.000672
   77702    20101007      -0.001149     -0.002127     -0.001648     -0.001647
   77702    20101008       0.000000      0.007606      0.009939      0.006122
   77702    20101011      -0.003069      0.000551      0.001862      0.000146
   77702    20101012       0.044248      0.003649      0.003780      0.003819
   77702    20101013       0.004422      0.008783      0.011164      0.007121
   77702    20101014       0.006053     -0.003668     -0.001723     -0.003641
   77702    20101015       0.004193      0.000698     -0.000574      0.002028
   77702    20101018      -0.006899      0.006289      0.005744      0.007244
   77702    20101019      -0.009872     -0.017199     -0.016739     -0.015877
   77702    20101020       0.013663      0.011258      0.010230      0.010524
   77702    20101021      -0.005829      0.000277     -0.003003      0.001774
   77702    20101022       0.043972      0.002655      0.005055      0.002389
   77702    20101025      -0.003510      0.003724      0.005167      0.002147
   77702    20101026       0.004931     -0.000428      0.000521      0.000017
   77702    20101027      -0.009464     -0.003317     -0.004156     -0.002691
   77702    20101028      -0.001062      0.001143     -0.000824      0.001125
   77702    20101029       0.011690      0.001654      0.003556     -0.000439
   77702    20101101       0.008754      0.000144     -0.003474      0.000947
   77702    20101102       0.002430      0.009039      0.011684      0.007759
   77702    20101103       0.007618      0.003447      0.002305      0.003678
   77702    20101104       0.022337      0.019910      0.017268      0.019283
   77702    20101105       0.037647      0.004011      0.004517      0.003923
   77702    20101108      -0.007775     -0.000899      0.002147     -0.002121
   77702    20101109      -0.015018     -0.008480     -0.009232     -0.008052
   77702    20101110       0.009944      0.005429      0.005925      0.004376
   77702    20101111       0.008861     -0.003620     -0.004410     -0.004242
   77702    20101112      -0.017892     -0.013378     -0.012531     -0.011808
   77702    20101115       0.019708     -0.001330     -0.001310     -0.001217
   77702    20101116      -0.026474     -0.016840     -0.016710     -0.016205
   77702    20101117       0.005027      0.001620      0.002860      0.000212
   77702    20101118       0.019673      0.015549      0.012539      0.015357
   77702    20101119       0.005886      0.003735      0.003861      0.002540
   77702    20101122       0.003576     -0.000276      0.001011     -0.001575
   77702    20101123      -0.015225     -0.014125     -0.010221     -0.014284
   77702    20101124       0.035526      0.015663      0.014312      0.014923
   77702    20101126      -0.009848     -0.006875     -0.002554     -0.007469
   77702    20101129      -0.012191     -0.000913     -0.000616     -0.001379
   77702    20101130      -0.006171     -0.005785     -0.005344     -0.006070
   77702    20101201       0.035948      0.020809      0.013234      0.021617
   77702    20101202       0.033438      0.012215      0.008935      0.012818
   77702    20101203      -0.001221      0.003956      0.005105      0.002603
   77702    20101206       0.000000      0.000025      0.002990     -0.001298
   77702    20101207       0.001834      0.000186      0.000215      0.000515
   77702    20101208      -0.006101      0.001545     -0.001006      0.003702
   77702    20101209      -0.005525      0.003571      0.003490      0.003843
   77702    20101210       0.005864      0.006422      0.006814      0.006002
   77702    20101213      -0.018411      0.000189     -0.001501      0.000048
   77702    20101214       0.003673      0.000280     -0.001453      0.000911
   77702    20101215      -0.007397     -0.005251     -0.004134     -0.005122
   77702    20101216       0.022592      0.005847      0.007882      0.006185
   77702    20101217       0.005983      0.001558      0.003671      0.000837
   77702    20101220       0.004423      0.001819      0.000710      0.002548
   77702    20101221      -0.002126      0.007182      0.008653      0.006030
   77702    20101222       0.002130      0.003138      0.003301      0.003380
   77702    20101223      -0.009110     -0.001189      0.000389     -0.001644
   77702    20101227      -0.004903      0.000674      0.003479      0.000613
   77702    20101228      -0.002464      0.000790     -0.000227      0.000771
   77702    20101229       0.003705      0.002732      0.004137      0.001009
   77702    20101230      -0.003076     -0.000804      0.001308     -0.001508
   77702    20101231      -0.008639     -0.000238      0.000871     -0.000191
   77702    20110103       0.034858      0.011205      0.012533      0.011315
   77702    20110104      -0.023158     -0.003888     -0.006753     -0.001313
   77702    20110105      -0.004002      0.005374      0.007944      0.005007
   77702    20110106      -0.012056     -0.002519     -0.001211     -0.002123
   77702    20110107       0.025657     -0.001946     -0.002848     -0.001845
   77702    20110110      -0.000305     -0.000718      0.002287     -0.001376
   77702    20110111      -0.015563      0.005025      0.005963      0.003725
   77702    20110112      -0.001860      0.009020      0.008259      0.009008
   77702    20110113       0.006522     -0.001887     -0.000500     -0.001711
   77702    20110114       0.008948      0.006638      0.004736      0.007385
   77702    20110118       0.009174      0.002164      0.002518      0.001376
   77702    20110119       0.000303     -0.012230     -0.016081     -0.010116
   77702    20110120       0.005150     -0.003822     -0.007600     -0.001295
   77702    20110121       0.000603      0.001269     -0.000137      0.002414
   77702    20110124       0.008735      0.006285      0.006046      0.005836
   77702    20110125       0.004778     -0.000435     -0.001076      0.000263
   77702    20110126      -0.017236      0.007330      0.011708      0.004221
   77702    20110127      -0.001210      0.002122      0.001653      0.002244
   77702    20110128      -0.039358     -0.017212     -0.017784     -0.017852
   77702    20110131      -0.006303      0.007620      0.005212      0.007663
   77702    20110201       0.022835      0.017011      0.014753      0.016694
   77702    20110202      -0.001550     -0.002218     -0.000556     -0.002723
   77702    20110203       0.004969      0.002926      0.001939      0.002354
   77702    20110204       0.006644      0.002168      0.001326      0.002884
   77702    20110207      -0.002916      0.006122      0.006745      0.006240
   77702    20110208       0.023802      0.004562      0.003895      0.004185
   77702    20110209      -0.004076     -0.003430     -0.003610     -0.002786
   77702    20110210       0.005305      0.001331      0.000472      0.000750
   77702    20110211       0.005730      0.006107      0.006629      0.005507
   77702    20110214       0.006897      0.003390      0.003197      0.002385
   77702    20110215      -0.011912     -0.003185     -0.003015     -0.003235
   77702    20110216       0.011754      0.007512      0.006352      0.006257
   77702    20110217      -0.002085      0.003948      0.005617      0.003076
   77702    20110218       0.015000      0.001227      0.001088      0.001925
   77702    20110222      -0.036247     -0.021038     -0.020645     -0.020529
   77702    20110223      -0.026244     -0.006545     -0.008481     -0.006112
   77702    20110224       0.000000     -0.000131      0.002655     -0.000994
   77702    20110225       0.018490      0.012918      0.015057      0.010550
   77702    20110228       0.014769      0.005333      0.002853      0.005561
   77702    20110301      -0.017890     -0.014888     -0.011157     -0.015740
   77702    20110302      -0.005248      0.002830      0.002967      0.001615
   77702    20110303       0.024519      0.016072      0.013356      0.017219
   77702    20110304       0.003332     -0.005889     -0.003337     -0.007378
   77702    20110307       0.014493     -0.009398     -0.009718     -0.008341
   77702    20110308       0.012202      0.008078      0.008947      0.008923
   77702    20110309       0.015584     -0.002433     -0.003092     -0.001362
   77702    20110310       0.099305     -0.019773     -0.019528     -0.018871
   77702    20110311      -0.037135      0.006950      0.002937      0.007080
   77702    20110314      -0.022702     -0.005471     -0.006664     -0.006049
   77702    20110315      -0.000280     -0.011143     -0.010769     -0.011200
   77702    20110316      -0.020157     -0.016629     -0.010119     -0.019495
   77702    20110317       0.002571      0.012207      0.007240      0.013398
   77702    20110318      -0.003705      0.004853      0.008049      0.004302
   77702    20110321       0.010012      0.016431      0.015753      0.014994
   77702    20110322      -0.010195     -0.003235     -0.001224     -0.003551
   77702    20110323       0.049785      0.002867      0.002902      0.002914
   77702    20110324       0.024257      0.008540      0.005814      0.009341
   77702    20110325      -0.018095      0.003130      0.003927      0.003161
   77702    20110328      -0.000542     -0.003324     -0.001773     -0.002748
   77702    20110329      -0.000542      0.007158      0.005552      0.007060
   77702    20110330      -0.003798      0.008221      0.007886      0.006685
   77702    20110331       0.006264     -0.000603      0.002407     -0.001829
   77702    20110401       0.008119      0.005456      0.003529      0.004963
   77702    20110404      -0.013960      0.001162      0.000958      0.000345
   77702    20110405      -0.008984      0.001331      0.001920     -0.000180
   77702    20110406      -0.000275      0.001737      0.002638      0.002184
   77702    20110407      -0.013465     -0.002255     -0.002513     -0.001520
   77702    20110408      -0.003621     -0.003388     -0.004745     -0.004004
   77702    20110411      -0.007828     -0.004720     -0.006491     -0.002793
   77702    20110412       0.007890     -0.009236     -0.010338     -0.007777
   77702    20110413       0.001048      0.001303      0.001645      0.000190
   77702    20110414       0.004538      0.000539      0.002637      0.000084
   77702    20110415       0.011398      0.003963      0.004948      0.003925
   77702    20110418      -0.015668     -0.011611     -0.011485     -0.011018
   77702    20110419       0.009774      0.005720      0.003512      0.005731
   77702    20110420       0.020188      0.014266      0.012661      0.013515
   77702    20110421       0.002982      0.005868      0.004946      0.005277
   77702    20110425      -0.003514     -0.001841     -0.000562     -0.001593
   77702    20110426      -0.007323      0.008147      0.005423      0.008980
   77702    20110427       0.016120      0.006160      0.005247      0.006250
   77702    20110428      -0.008336      0.002940      0.001926      0.003555
   77702    20110429      -0.018438      0.003121      0.003668      0.002301
   77702    20110502       0.013260     -0.003566     -0.006003     -0.001753
   77702    20110503      -0.010360     -0.006643     -0.009097     -0.003379
   77702    20110504       0.007438     -0.007961     -0.008801     -0.006855
   77702    20110505      -0.001914     -0.009446     -0.006183     -0.009070
   77702    20110506       0.000822      0.004605      0.004575      0.003820
   77702    20110509      -0.007665      0.006144      0.006964      0.004544
   77702    20110510       0.003045      0.008469      0.009877      0.008074
   77702    20110511      -0.012145     -0.012234     -0.011619     -0.011111
   77702    20110512       0.018441      0.004028      0.004319      0.004895
   77702    20110513      -0.008230     -0.008902     -0.009009     -0.008067
   77702    20110516      -0.027386     -0.006952     -0.010372     -0.006204
   77702    20110517       0.003982     -0.000633     -0.004038     -0.000369
   77702    20110518       0.037111      0.010736      0.010977      0.008804
   77702    20110519       0.014477      0.002341      0.000843      0.002178
   77702    20110520      -0.014270     -0.006785     -0.004414     -0.007688
   77702    20110523      -0.004644     -0.012998     -0.013172     -0.011926
   77702    20110524      -0.004116     -0.000394     -0.001002     -0.000827
   77702    20110525      -0.004685      0.005075      0.005819      0.003183
   77702    20110526       0.008859      0.005325      0.007791      0.003953
   77702    20110527       0.000549      0.005110      0.006103      0.004081
   77702    20110531       0.009051      0.010286      0.009375      0.010593
   77702    20110601      -0.022017     -0.023067     -0.019626     -0.022785
   77702    20110602      -0.001668     -0.000633     -0.000076     -0.001225
   77702    20110603      -0.021158     -0.009286     -0.009502     -0.009734
   77702    20110606       0.016496     -0.012446     -0.013344     -0.010760
   77702    20110607       0.005316      0.000282      0.001428     -0.000956
   77702    20110608      -0.005288     -0.005968     -0.010672     -0.004187
   77702    20110609      -0.005876      0.007448      0.005505      0.007378
   77702    20110610      -0.011680     -0.014080     -0.011776     -0.013980
   77702    20110613      -0.006123     -0.000903     -0.005617      0.000669
   77702    20110614       0.010602      0.013861      0.014384      0.012612
   77702    20110615      -0.011625     -0.017293     -0.014059     -0.017432
   77702    20110616       0.008032     -0.000108     -0.000800      0.001754
   77702    20110617       0.008537      0.002163      0.001297      0.003045
   77702    20110620       0.011005      0.005342      0.002474      0.005395
   77702    20110621       0.025119      0.015891      0.016179      0.013423
   77702    20110622       0.014974     -0.005474     -0.003055     -0.006468
   77702    20110623       0.012071     -0.002584     -0.000871     -0.002828
   77702    20110624      -0.010072     -0.010561     -0.002417     -0.011726
   77702    20110627       0.017135      0.008067      0.005460      0.009184
   77702    20110628       0.033167      0.013690      0.010609      0.012944
   77702    20110629       0.004586      0.008723      0.004950      0.008283
   77702    20110630       0.001522      0.009707      0.008397      0.010119
   77702    20110701       0.017726      0.013471      0.010064      0.014410
   77702    20110705       0.018910     -0.000018      0.000809     -0.001336
   77702    20110706      -0.012943      0.001148      0.002874      0.001002
   77702    20110707      -0.002474      0.010619      0.011712      0.010454
   77702    20110708       0.000744     -0.006328     -0.004797     -0.006961
   77702    20110711      -0.015118     -0.019338     -0.016317     -0.018090
   77702    20110712      -0.004278     -0.003806     -0.002238     -0.004434
   77702    20110713       0.000253      0.005001      0.007494      0.003106
   77702    20110714      -0.011369     -0.008041     -0.009534     -0.006716
   77702    20110715       0.017122      0.006174      0.004226      0.005554
   77702    20110718      -0.010050     -0.009471     -0.011054     -0.008130
   77702    20110719       0.023350      0.016157      0.013523      0.016309
   77702    20110720      -0.012153      0.000056      0.000967     -0.000671
   77702    20110721       0.013809      0.012251      0.008889      0.013546
   77702    20110722      -0.000743      0.001438      0.001586      0.000908
   77702    20110725       0.001239     -0.006273     -0.007887     -0.005643
   77702    20110726      -0.005446     -0.004537     -0.004068     -0.004105
   77702    20110727      -0.030114     -0.021640     -0.021094     -0.020309
   77702    20110728       0.025917     -0.002926     -0.001403     -0.003234
   77702    20110729       0.002751     -0.005606     -0.003052     -0.006451
   77702    20110801      -0.007234     -0.003610     -0.000879     -0.004132
   77702    20110802      -0.029899     -0.025643     -0.021078     -0.025557
   77702    20110803       0.017353      0.004954      0.002260      0.005016
   77702    20110804      -0.060591     -0.050349     -0.047411     -0.047820
   77702    20110805      -0.004878     -0.004785     -0.012547     -0.000575
   77702    20110808      -0.069172     -0.068664     -0.072385     -0.066634
   77702    20110809       0.058444      0.051214      0.047193      0.047407
   77702    20110810      -0.035516     -0.038550     -0.029835     -0.044152
   77702    20110811       0.067607      0.045247      0.037437      0.046290
   77702    20110812       0.006737      0.004764      0.004185      0.005262
   77702    20110815       0.028373      0.022829      0.023020      0.021785
   77702    20110816       0.012233     -0.010894     -0.012918     -0.009739
   77702    20110817      -0.004886      0.000845      0.000679      0.000947
   77702    20110818      -0.102041     -0.045310     -0.041324     -0.044594
   77702    20110819       0.010043     -0.015358     -0.012201     -0.015009
   77702    20110822      -0.005983      0.000037     -0.002608      0.000258
   77702    20110823       0.052737      0.033737      0.029031      0.034285
   77702    20110824       0.017424      0.011553      0.008018      0.013120
   77702    20110825      -0.025421     -0.015903     -0.015381     -0.015566
   77702    20110826       0.026634      0.016437      0.015544      0.015122
   77702    20110829       0.017652      0.029617      0.031522      0.028280
   77702    20110830       0.011827      0.003760      0.004724      0.002347
   77702    20110831       0.003117      0.005091      0.003022      0.004922
   77702    20110901      -0.011134     -0.012121     -0.013773     -0.011871
   77702    20110902      -0.018329     -0.024626     -0.022464     -0.025282
   77702    20110906       0.006935     -0.008132     -0.008986     -0.007436
   77702    20110907       0.037881      0.029134      0.027153      0.028646
   77702    20110908      -0.006636     -0.010869     -0.012275     -0.010612
   77702    20110909      -0.041367     -0.026578     -0.021056     -0.026705
   77702    20110912       0.009113      0.004140     -0.000416      0.006966
   77702    20110913       0.014343      0.010801      0.011949      0.009120
   77702    20110914       0.009427      0.012782      0.011742      0.013480
   77702    20110915       0.013489      0.015462      0.008819      0.017187
   77702    20110916       0.003327      0.003563      0.001512      0.005707
   77702    20110919       0.050000     -0.010934     -0.014296     -0.009803
   77702    20110920      -0.001944     -0.004104     -0.009079     -0.001661
   77702    20110921      -0.028724     -0.029425     -0.024666     -0.029390
   77702    20110922      -0.032456     -0.034393     -0.032856     -0.031883
   77702    20110923       0.002720      0.005756      0.007256      0.006082
   77702    20110926       0.020150      0.021584      0.009890      0.023336
   77702    20110927       0.009116      0.012842      0.015760      0.010688
   77702    20110928      -0.010539     -0.023685     -0.025352     -0.020691
   77702    20110929      -0.031955      0.008220      0.006639      0.008114
   77702    20110930      -0.023055     -0.024625     -0.018836     -0.024974
   77702    20111003      -0.029230     -0.031919     -0.041273     -0.028451
   77702    20111004       0.029006      0.023616      0.027309      0.022488
   77702    20111005       0.021476      0.019649      0.017119      0.017866
   77702    20111006       0.011827      0.020555      0.020344      0.018304
   77702    20111007       0.019740     -0.010923     -0.013551     -0.008163
   77702    20111010       0.042282      0.034255      0.029485      0.034125
   77702    20111011       0.010020      0.001062      0.005101      0.000544
   77702    20111012       0.004355      0.011796      0.015322      0.009795
   77702    20111013      -0.010118     -0.002945     -0.000734     -0.002974
   77702    20111014       0.027501      0.017728      0.014655      0.017380
   77702    20111017      -0.025107     -0.020840     -0.020291     -0.019370
   77702    20111018       0.031341      0.020778      0.018461      0.020419
   77702    20111019      -0.036042     -0.014157     -0.012744     -0.012649
   77702    20111020       0.001711      0.003883      0.000394      0.004554
   77702    20111021       0.026836      0.019254      0.016331      0.018809
   77702    20111024       0.010691      0.016758      0.021869      0.012873
   77702    20111025      -0.029619     -0.019816     -0.017915     -0.020045
   77702    20111026       0.002907      0.011501      0.013134      0.010537
   77702    20111027       0.040338      0.036207      0.036277      0.034291
   77702    20111028      -0.013234      0.000257      0.000381      0.000389
   77702    20111031      -0.003294     -0.024638     -0.019053     -0.024738
   77702    20111101      -0.026676     -0.028596     -0.025533     -0.027942
   77702    20111102      -0.001213      0.017069      0.017888      0.016105
   77702    20111103       0.005342      0.019190      0.015892      0.018782
   77702    20111104       0.067391     -0.005560     -0.004275     -0.006280
   77702    20111107       0.000905      0.004913      0.000138      0.006296
   77702    20111108       0.002939      0.011209      0.010416      0.011736
   77702    20111109      -0.031785     -0.037840     -0.033587     -0.036695
   77702    20111110       0.013271      0.007420      0.004584      0.008616
   77702    20111111       0.018842      0.019767      0.016413      0.019489
   77702    20111114      -0.015787     -0.009370     -0.011208     -0.009550
   77702    20111115       0.012832      0.004531      0.005085      0.004817
   77702    20111116      -0.022939     -0.015089     -0.010399     -0.016616
   77702    20111117      -0.023013     -0.017203     -0.013523     -0.016800
   77702    20111118      -0.000238     -0.000294      0.000960     -0.000395
   77702    20111121      -0.008091     -0.018647     -0.019135     -0.018648
   77702    20111122       0.014395     -0.003934     -0.004842     -0.004141
   77702    20111123      -0.024361     -0.023237     -0.022580     -0.022095
   77702    20111125      -0.009939     -0.003630     -0.004910     -0.002686
   77702    20111128       0.024731      0.030509      0.027928      0.029240
   77702    20111129       0.008602      0.002265     -0.002146      0.002214
   77702    20111130       0.030088      0.043878      0.038155      0.043315
   77702    20111201       0.002530     -0.002276     -0.003635     -0.001909
   77702    20111202       0.007341      0.000098      0.004885     -0.000241
   77702    20111205       0.006604      0.010289      0.009664      0.010287
   77702    20111206      -0.010634      0.000388     -0.000491      0.001106
   77702    20111207       0.003430      0.001910      0.000724      0.002018
   77702    20111208      -0.023245     -0.022858     -0.022706     -0.021142
   77702    20111209       0.025665      0.017730      0.018907      0.016883
   77702    20111212       0.000910     -0.015540     -0.013563     -0.014914
   77702    20111213      -0.008864     -0.011232     -0.012526     -0.008686
   77702    20111214      -0.011924     -0.012733     -0.009141     -0.011348
   77702    20111215       0.007194      0.003745      0.002503      0.003243
   77702    20111216       0.001843      0.004962      0.003603      0.003216
   77702    20111219       0.003220     -0.012648     -0.014677     -0.011733
   77702    20111220       0.033012      0.030024      0.026932      0.029825
   77702    20111221       0.003995      0.002021      0.001410      0.001950
   77702    20111222      -0.005305      0.008910      0.008202      0.008266
   77702    20111223       0.009889      0.007861      0.004194      0.009035
   77702    20111227       0.010892      0.000019     -0.000984      0.000079
   77702    20111228      -0.003483     -0.013637     -0.013493     -0.012478
   77702    20111229       0.014635      0.010773      0.008718      0.010707
   77702    20111230      -0.009473     -0.002580      0.002144     -0.004291
   77702    20120103      -0.015757      0.016152      0.017012      0.015474
   77702    20120104       0.019543     -0.000447     -0.001380      0.000188
   77702    20120105       0.004115      0.002928      0.004055      0.002944
   77702    20120106       0.007765     -0.002907     -0.000598     -0.002537
   77702    20120109      -0.002783      0.002815      0.004418      0.002262
   77702    20120110       0.004937      0.010420      0.011110      0.008886
   77702    20120111       0.006408      0.000951      0.004571      0.000310
   77702    20120112       0.010187      0.003046      0.005077      0.002337
   77702    20120113      -0.005042     -0.005312     -0.005005     -0.004948
   77702    20120117       0.007390      0.003904      0.003767      0.003553
   77702    20120118       0.006917      0.012296      0.013701      0.011108
   77702    20120119      -0.000416      0.005580      0.005448      0.004939
   77702    20120120       0.002707      0.000881      0.003698      0.000669
   77702    20120123      -0.016822      0.001606      0.001857      0.000471
   77702    20120124       0.006548     -0.000804      0.003348     -0.001026
   77702    20120125       0.002518      0.009956      0.009547      0.008672
   77702    20120126       0.011932     -0.004907     -0.001075     -0.005746
   77702    20120127      -0.010137      0.000698      0.006150     -0.001593
   77702    20120130       0.013166     -0.003724     -0.004826     -0.002522
   77702    20120131      -0.011551     -0.000076      0.001781     -0.000457
   77702    20120201       0.006678      0.011173      0.013730      0.008900
   77702    20120202      -0.012023      0.001838      0.004402      0.001095
   77702    20120203       0.013848      0.014664      0.014936      0.014605
   77702    20120206       0.002897     -0.000989     -0.000431     -0.000424
   77702    20120207       0.002485      0.001391      0.001486      0.002023
   77702    20120208       0.006404      0.002189      0.003480      0.002160
   77702    20120209       0.009852      0.001002      0.000374      0.001474
   77702    20120210      -0.007724     -0.008383     -0.009773     -0.006886
   77702    20120213       0.008808      0.007439      0.009485      0.006800
   77702    20120214      -0.002640     -0.001546     -0.004058     -0.000940
   77702    20120215      -0.013029     -0.004223     -0.003162     -0.005383
   77702    20120216       0.000825      0.012461      0.011497      0.011026
   77702    20120217      -0.001443      0.001387      0.002727      0.002349
   77702    20120221      -0.003922      0.000152     -0.002241      0.000720
   77702    20120222       0.001451     -0.003127     -0.004190     -0.003340
   77702    20120223       0.002690      0.005699      0.008054      0.004272
   77702    20120224      -0.003302      0.001495      0.000411      0.001672
   77702    20120227      -0.001449      0.000818     -0.000761      0.001355
   77702    20120228       0.014099      0.002910      0.000562      0.003356
   77702    20120229      -0.007156     -0.005676     -0.009158     -0.004737
   77702    20120301       0.003089      0.006806      0.004670      0.006158
   77702    20120302       0.003695     -0.004921     -0.008031     -0.003246
   77702    20120305       0.003068     -0.004551     -0.003539     -0.003870
   77702    20120306      -0.014478     -0.017379     -0.017306     -0.015370
   77702    20120307       0.024002      0.007942      0.009483      0.006901
   77702    20120308       0.017781      0.010859      0.010692      0.009818
   77702    20120309       0.029184      0.004495      0.007768      0.003631
   77702    20120312      -0.014082     -0.001367     -0.001611      0.000160
   77702    20120313       0.024066      0.017606      0.014480      0.018132
   77702    20120314       0.006496     -0.003919     -0.006757     -0.001196
   77702    20120315       0.007403      0.006511      0.004869      0.005967
   77702    20120316       0.002638      0.001335      0.001369      0.001119
   77702    20120319       0.006390      0.003999      0.004746      0.003974
   77702    20120320       0.003361     -0.004507     -0.005338     -0.003001
   77702    20120321       0.001489     -0.001123      0.001131     -0.001871
   77702    20120322       0.025925     -0.008099     -0.008249     -0.007207
   77702    20120323       0.002536      0.004472      0.007160      0.003109
   77702    20120326       0.010209      0.013959      0.011392      0.013886
   77702    20120327       0.006260     -0.003654     -0.002838     -0.002817
   77702    20120328      -0.004088     -0.005516     -0.005409     -0.004942
   77702    20120329      -0.005354     -0.001895     -0.001653     -0.001608
   77702    20120330       0.002871      0.003351      0.002024      0.003698
   77702    20120402       0.013956      0.008052      0.007351      0.007505
   77702    20120403       0.004235     -0.004445     -0.006565     -0.003989
   77702    20120404       0.000879     -0.011810     -0.011965     -0.010202
   77702    20120405       0.021419     -0.000802     -0.000687     -0.000629
   77702    20120409      -0.013063     -0.011364     -0.011932     -0.011358
   77702    20120410      -0.011146     -0.018009     -0.016253     -0.017081
   77702    20120411       0.044294      0.008509      0.011544      0.007449
   77702    20120412       0.022430      0.015079      0.013034      0.013779
   77702    20120413       0.017237     -0.012386     -0.010668     -0.012475
   77702    20120416      -0.032755     -0.000585     -0.000035     -0.000504
   77702    20120417      -0.016597      0.014948      0.010763      0.015487
   77702    20120418       0.028469     -0.004028     -0.006151     -0.004055
   77702    20120419      -0.025195     -0.004658     -0.002353     -0.005934
   77702    20120420       0.005951      0.001631      0.003792      0.001169
   77702    20120423      -0.010142     -0.009532     -0.009771     -0.008408
   77702    20120424      -0.008709      0.003249      0.005771      0.003680
   77702    20120425       0.024978      0.013821      0.010281      0.013645
   77702    20120426       0.019496      0.006807      0.005776      0.006680
   77702    20120427      -0.053248      0.003895      0.005274      0.002414
   77702    20120430      -0.001045     -0.004313     -0.004072     -0.003884
   77702    20120501       0.005055      0.004869      0.001691      0.005658
   77702    20120502       0.004509     -0.002035     -0.000501     -0.002497
   77702    20120503      -0.021927     -0.009943     -0.010855     -0.007659
   77702    20120504      -0.019241     -0.015666     -0.012679     -0.016147
   77702    20120507       0.001620      0.000556      0.001085      0.000351
   77702    20120508      -0.023252     -0.005348     -0.004430     -0.004279
   77702    20120509      -0.001661     -0.006016     -0.004077     -0.006702
   77702    20120510       0.013863      0.002869      0.002588      0.002517
   77702    20120511       0.002917     -0.002778     -0.003641     -0.003387
   77702    20120514      -0.024359     -0.012160     -0.012421     -0.011113
   77702    20120515      -0.006149     -0.006029     -0.006528     -0.005746
   77702    20120516      -0.005999     -0.004927     -0.007807     -0.004404
   77702    20120517      -0.025462     -0.015843     -0.015911     -0.015051
   77702    20120518      -0.002709     -0.008140     -0.009673     -0.007388
   77702    20120521       0.042111      0.017751      0.016319      0.016036
   77702    20120522      -0.006145     -0.000470     -0.004011      0.000486
   77702    20120523       0.035975      0.002796      0.002394      0.001694
   77702    20120524      -0.009586      0.001002      0.001696      0.001380
   77702    20120525      -0.003652     -0.001539      0.001210     -0.002166
   77702    20120529       0.018695      0.011224      0.009963      0.011079
   77702    20120530      -0.015293     -0.015481     -0.014326     -0.014335
   77702    20120531       0.002923     -0.001964     -0.000487     -0.002277
   77702    20120601      -0.049918     -0.024507     -0.020451     -0.024643
   77702    20120604       0.033557     -0.001002     -0.002267      0.000110
   77702    20120605      -0.027644      0.007847      0.008065      0.005727
   77702    20120606       0.020225      0.022686      0.019661      0.023049
   77702    20120607      -0.000561     -0.001374     -0.002025     -0.000106
   77702    20120608       0.002807      0.007125      0.005409      0.008114
   77702    20120611      -0.014182     -0.013951     -0.013468     -0.012620
   77702    20120612       0.003975      0.011662      0.008888      0.011651
   77702    20120613      -0.033371     -0.006935     -0.007142     -0.007023
   77702    20120614       0.020675      0.009494      0.007904      0.010815
   77702    20120615       0.004013      0.010109      0.008727      0.010338
   77702    20120618       0.031214      0.002201      0.001768      0.001445
   77702    20120619       0.017350      0.011614      0.012890      0.009816
   77702    20120620       0.009434     -0.001473     -0.000497     -0.001686
   77702    20120621      -0.028217     -0.023449     -0.018456     -0.022262
   77702    20120622       0.010542      0.007247      0.007577      0.007175
   77702    20120625      -0.024616     -0.015425     -0.011917     -0.015955
   77702    20120626       0.012290      0.004859      0.002919      0.004773
   77702    20120627      -0.022243      0.009026      0.009622      0.008985
   77702    20120628      -0.012512     -0.002125     -0.002531     -0.002110
   77702    20120629       0.023613      0.025610      0.023311      0.024920
   77702    20120702      -0.009940      0.003868      0.006684      0.002459
   77702    20120703      -0.016102      0.008940      0.010767      0.006232
   77702    20120705       0.008856     -0.004123     -0.000733     -0.004687
   77702    20120706      -0.008206     -0.009956     -0.007701     -0.009433
   77702    20120709       0.008082     -0.002193     -0.002344     -0.001639
   77702    20120710      -0.000954     -0.008807     -0.008240     -0.008126
   77702    20120711      -0.003439     -0.000303     -0.000282     -0.000015
   77702    20120712       0.009969     -0.004880     -0.004134     -0.004987
   77702    20120713       0.017654      0.015253      0.010665      0.016497
   77702    20120716      -0.013244     -0.002467     -0.003494     -0.002314
   77702    20120717       0.015690      0.006708      0.002457      0.007410
   77702    20120718      -0.008003      0.006246      0.003871      0.006681
   77702    20120719       0.016886      0.002819      0.000016      0.002717
   77702    20120720      -0.041328     -0.009908     -0.008733     -0.010062
