    date          smb          hml        mktrf          rf          umd
20110223    -0.011600     0.004100    -0.007800     0.00001    -0.002400
20110224     0.007200    -0.003300     0.000400     0.00001     0.004200
20110225     0.010100     0.002300     0.012200     0.00001     0.006500
20110228    -0.004400     0.002700     0.004200     0.00001    -0.002300
20110301    -0.003100    -0.000600    -0.015800     0.00000    -0.002300
20110302     0.003200    -0.002400     0.002800     0.00000     0.005100
20110303     0.004400    -0.000400     0.017600     0.00000     0.008100
20110304     0.002900    -0.005300    -0.006700     0.00000     0.003400
20110307    -0.007200     0.001100    -0.009600     0.00000    -0.003300
20110308     0.004600     0.006800     0.009700     0.00000    -0.004100
20110309    -0.002600     0.003200    -0.001700     0.00000    -0.008700
20110310    -0.007300    -0.003000    -0.019300     0.00000    -0.007700
20110311    -0.003300     0.001400     0.006900     0.00000     0.003200
20110314     0.001000    -0.003900    -0.005900     0.00000     0.002900
20110315     0.002800    -0.001400    -0.010500     0.00000     0.002500
20110316     0.006300    -0.000900    -0.017700     0.00000    -0.000300
20110317    -0.008300     0.005800     0.011200     0.00000     0.005800
20110318     0.005800     0.002400     0.004900     0.00000    -0.004500
20110321     0.009700    -0.002300     0.015800     0.00000     0.012600
20110322    -0.001000    -0.000600    -0.003400     0.00000    -0.001600
20110323     0.001600    -0.004000     0.003100     0.00000     0.004800
20110324    -0.001100    -0.004100     0.009600     0.00000     0.003000
20110325     0.004400    -0.000400     0.004100     0.00000     0.006200
20110328     0.000400    -0.002000    -0.003500     0.00000    -0.001500
20110329     0.002600    -0.001900     0.007400     0.00000     0.005400
20110330     0.004400     0.000800     0.007900     0.00000     0.002400
20110331     0.005800    -0.003200    -0.001100     0.00000     0.002200
20110401    -0.001000     0.002300     0.005200     0.00000     0.000000
20110404     0.002500    -0.001200     0.000900     0.00000     0.001500
20110405     0.004800    -0.001900     0.000800     0.00000    -0.000500
20110406    -0.002100     0.005900     0.002100     0.00000    -0.011900
20110407    -0.002100    -0.001700    -0.002000     0.00000    -0.000900
20110408    -0.005500    -0.002700    -0.004700     0.00000     0.001000
20110411    -0.006400    -0.001100    -0.003900     0.00000    -0.005500
20110412    -0.006600     0.000300    -0.008400     0.00000    -0.006900
20110413     0.001500    -0.006900     0.001100     0.00000     0.009100
20110414     0.003800    -0.003500     0.000000     0.00000     0.002900
20110415     0.005800    -0.000600     0.004400     0.00000     0.002000
20110418    -0.003900    -0.003400    -0.011500     0.00000    -0.003700
20110419    -0.003500    -0.001600     0.005000     0.00000     0.003500
20110420     0.006100    -0.006100     0.014500     0.00000     0.006900
20110421     0.003100    -0.000500     0.005600     0.00000     0.007800
20110425    -0.000600    -0.000400    -0.001600     0.00000    -0.001700
20110426     0.001400    -0.000300     0.008900     0.00000    -0.003900
20110427    -0.000800    -0.002300     0.006600     0.00000    -0.001200
20110428    -0.001300     0.001200     0.003200     0.00000    -0.002800
20110429     0.002100    -0.000500     0.002900     0.00000     0.006600
20110502    -0.009000    -0.001400    -0.002800     0.00000    -0.006700
20110503    -0.010200     0.004200    -0.005000     0.00000    -0.013800
20110504    -0.005400    -0.001600    -0.007400     0.00000    -0.008600
20110505     0.005000    -0.003400    -0.008200     0.00000    -0.003100
20110506     0.000200    -0.001600     0.004600     0.00000     0.005400
20110509     0.006700    -0.004300     0.005500     0.00000     0.012000
20110510     0.006600     0.002400     0.008600     0.00000     0.000600
20110511    -0.006100    -0.004400    -0.010900     0.00000    -0.011200
20110512     0.003600    -0.004300     0.005200     0.00000    -0.002400
20110513    -0.004600    -0.003200    -0.008800     0.00000    -0.000600
20110516    -0.010000     0.004400    -0.007600     0.00000    -0.007200
20110517    -0.004700     0.001200    -0.001100     0.00000    -0.004600
20110518     0.006700    -0.003000     0.010200     0.00000     0.011700
20110519    -0.000200    -0.001100     0.002200     0.00000     0.002900
20110520     0.000700    -0.002200    -0.007300     0.00000     0.003000
20110523    -0.005400     0.000100    -0.012900     0.00000    -0.006000
20110524    -0.002900    -0.000100    -0.001400     0.00000     0.003400
20110525     0.010200    -0.003600     0.004500     0.00000     0.011900
20110526     0.006700    -0.001500     0.005200     0.00000     0.005100
20110527     0.001800     0.002300     0.004900     0.00000     0.001000
20110531     0.004200    -0.000500     0.010400     0.00000     0.002500
20110601    -0.007400    -0.002500    -0.023300     0.00000    -0.002600
20110602    -0.000300     0.001200    -0.001000     0.00000     0.000800
20110603    -0.005500     0.001800    -0.011000     0.00000    -0.001500
20110606    -0.002700    -0.003300    -0.011800     0.00000    -0.006700
20110607     0.003100    -0.001300    -0.000400     0.00000     0.005200
20110608    -0.007300     0.000400    -0.005400     0.00000    -0.002700
20110609    -0.000700     0.000200     0.007500     0.00000     0.004500
20110610    -0.002400     0.004400    -0.013700     0.00000    -0.006200
20110613    -0.005500     0.003600     0.000100     0.00000    -0.006100
20110614     0.010500    -0.003700     0.013600     0.00000     0.009100
20110615    -0.000200    -0.001600    -0.017200     0.00000    -0.004500
20110616    -0.000700     0.004300     0.001200     0.00000    -0.008200
20110617    -0.003900     0.006400     0.002500     0.00000    -0.002300
20110620     0.003800    -0.000900     0.005800     0.00000     0.005000
20110621     0.009500    -0.003900     0.015200     0.00000     0.012000
20110622    -0.001000     0.000700    -0.006200     0.00000     0.002200
20110623     0.006400    -0.008300    -0.001400     0.00000     0.004600
20110624     0.004400     0.001200    -0.011000     0.00000    -0.003200
20110627     0.000400    -0.000400     0.008900     0.00000     0.002200
20110628     0.004200    -0.005200     0.013600     0.00000     0.012400
20110629    -0.007000     0.006600     0.007700     0.00000    -0.000100
20110630     0.001800    -0.002400     0.009900     0.00000     0.004000
20110701    -0.000300     0.001300     0.014500     0.00000     0.003400
20110705     0.002100    -0.008300    -0.000800     0.00000     0.012200
20110706     0.004200    -0.005600     0.001800     0.00000     0.003300
20110707     0.004900     0.000900     0.011000     0.00000    -0.002500
20110708    -0.000100    -0.004100    -0.006700     0.00000     0.003600
20110711    -0.001800    -0.002200    -0.019100     0.00000    -0.001600
20110712     0.000500     0.004600    -0.004500     0.00000    -0.005900
20110713     0.005700    -0.001200     0.004500     0.00000     0.003300
20110714    -0.008100     0.001400    -0.008200     0.00000    -0.001900
20110715     0.001200    -0.005300     0.005800     0.00000     0.005300
20110718    -0.005900    -0.003700    -0.009400     0.00000     0.003200
20110719     0.005700    -0.006600     0.017200     0.00000     0.004500
20110720    -0.002900     0.007300    -0.001000     0.00000    -0.005800
20110721    -0.003500     0.010500     0.012900     0.00000    -0.005200
20110722    -0.001000    -0.007500     0.001000     0.00000     0.002700
20110725    -0.005800     0.000900    -0.006800     0.00000    -0.001500
20110726    -0.003700     0.001400    -0.004700     0.00000    -0.005700
20110727    -0.008000     0.004300    -0.021600     0.00000    -0.006600
20110728     0.001300    -0.001300    -0.003100     0.00000     0.001100
20110729     0.002300     0.001200    -0.005600     0.00000     0.001200
20110801    -0.001800     0.001900    -0.004000     0.00000     0.000300
20110802    -0.004900     0.001600    -0.026800     0.00000    -0.008500
20110803     0.002700    -0.003500     0.005800     0.00000    -0.000900
20110804    -0.008400     0.003500    -0.050400     0.00000    -0.014000
20110805    -0.012300    -0.004400    -0.003600     0.00000    -0.005200
20110808    -0.014400    -0.015500    -0.069700     0.00000    -0.011200
20110809     0.009500     0.006300     0.049700     0.00000     0.016200
20110810    -0.005400    -0.014800    -0.043000     0.00000     0.014700
20110811     0.003300     0.006100     0.047200     0.00000     0.005800
20110812    -0.002000    -0.014700     0.005400     0.00000     0.011600
20110815     0.004500     0.009700     0.022500     0.00000    -0.002500
20110816    -0.007900    -0.000900    -0.010700     0.00000    -0.007000
20110817    -0.003200     0.007000    -0.000100     0.00000    -0.006200
20110818    -0.010200     0.005900    -0.046500     0.00000    -0.020000
20110819     0.001400    -0.003600    -0.015500     0.00000    -0.006000
20110822     0.000900    -0.008000    -0.000300     0.00000    -0.000300
20110823     0.012400    -0.008200     0.036000     0.00000     0.021400
20110824    -0.001400     0.009600     0.013500     0.00000    -0.003200
20110825    -0.009800     0.005500    -0.016700     0.00000    -0.004000
20110826     0.009100    -0.010600     0.017400     0.00000     0.013300
20110829     0.015600     0.008200     0.031100     0.00000     0.000800
20110830     0.002600    -0.007800     0.003200     0.00000     0.007000
20110831    -0.007400     0.002600     0.004200     0.00000    -0.003400
20110901    -0.011000    -0.007700    -0.013300     0.00000     0.006000
20110902    -0.008000    -0.006600    -0.026400     0.00000     0.003700
20110906     0.004900    -0.006400    -0.007100     0.00000     0.011300
20110907     0.009400     0.009200     0.030600     0.00000    -0.014200
20110908    -0.007600    -0.005500    -0.011800     0.00000     0.007600
20110909    -0.001800     0.000300    -0.026500     0.00000     0.001400
20110912     0.000000     0.003200     0.006800     0.00000    -0.001600
20110913     0.007500    -0.004100     0.011200     0.00000     0.000500
20110914     0.004300    -0.004000     0.014500     0.00000     0.000400
20110915    -0.005600     0.005300     0.016400     0.00000    -0.006000
20110916    -0.003800    -0.003500     0.004700     0.00000     0.005700
20110919    -0.005300    -0.012300    -0.009900     0.00000     0.018600
20110920    -0.014900     0.002700    -0.004500     0.00000     0.003200
20110921    -0.003700    -0.012200    -0.029200     0.00000     0.010600
20110922     0.001000     0.004900    -0.032900     0.00000     0.003300
20110923     0.006600     0.000000     0.007400     0.00000    -0.009000
20110926    -0.006500     0.012400     0.022800     0.00000    -0.010900
20110927     0.010700    -0.005600     0.012200     0.00000     0.000600
20110928    -0.016600    -0.001700    -0.022900     0.00000     0.003600
20110929     0.005800     0.020500     0.007700     0.00000    -0.018100
20110930    -0.001700    -0.000800    -0.025000     0.00000     0.006900
20111003    -0.019200    -0.006400    -0.031800     0.00000     0.010900
20111004     0.035800     0.003500     0.026800     0.00000    -0.015800
20111005    -0.002000    -0.004500     0.019200     0.00000    -0.004100
20111006     0.002600     0.005000     0.019400     0.00000    -0.010700
20111007    -0.012700    -0.013300    -0.009800     0.00000     0.017700
20111010     0.004700     0.006000     0.034400     0.00000    -0.005100
20111011     0.006900    -0.001700     0.001500     0.00000    -0.003100
20111012     0.004900     0.008900     0.010700     0.00000    -0.013200
20111013     0.002500    -0.012000    -0.002100     0.00000     0.009000
20111014     0.001400    -0.003500     0.017200     0.00000     0.001800
20111017    -0.012900    -0.004500    -0.020600     0.00000     0.009000
20111018     0.006300     0.015100     0.021100     0.00000    -0.020700
20111019    -0.007800     0.003800    -0.013800     0.00000     0.004400
20111020    -0.002900     0.006900     0.004200     0.00000    -0.004600
20111021     0.001400     0.000200     0.019200     0.00000    -0.004800
20111024     0.017700    -0.004100     0.015900     0.00000    -0.013700
20111025    -0.008900    -0.003400    -0.021300     0.00000     0.010000
20111026     0.007100     0.007900     0.011200     0.00000    -0.006800
20111027     0.014100     0.008200     0.035400     0.00000    -0.026500
20111028    -0.005400    -0.004800    -0.000100     0.00000    -0.004500
20111031     0.000500    -0.007900    -0.025000     0.00000     0.022300
20111101    -0.005600    -0.010800    -0.028600     0.00000     0.017700
20111102     0.007800     0.009900     0.017200     0.00000    -0.008700
20111103     0.006100    -0.001900     0.019700     0.00000    -0.003600
20111104     0.000300    -0.005900    -0.005300     0.00000    -0.001000
20111107    -0.007000     0.004000     0.004800     0.00000    -0.000900
20111108     0.000000     0.004700     0.012100     0.00000    -0.004300
20111109    -0.008100    -0.006400    -0.037800     0.00000     0.018300
20111110     0.000500     0.005800     0.008300     0.00000    -0.000800
20111111     0.004700    -0.002300     0.019800     0.00000    -0.004200
20111114    -0.004700    -0.007900    -0.009200     0.00000     0.008400
20111115     0.008700    -0.002600     0.005600     0.00000     0.003900
20111116    -0.001600    -0.001700    -0.016400     0.00000     0.002900
20111117     0.001900     0.002000    -0.016500     0.00000     0.012100
20111118     0.000600     0.009200    -0.000700     0.00000    -0.000500
20111121    -0.004900    -0.000800    -0.018700     0.00000     0.009100
20111122    -0.002700    -0.005500    -0.004400     0.00000     0.009400
20111123    -0.007000    -0.002800    -0.022900     0.00000     0.007400
20111125    -0.009900     0.004600    -0.003400     0.00000    -0.000500
20111128     0.016100    -0.007000     0.031000     0.00000    -0.003900
20111129    -0.004900     0.001700     0.001800     0.00000     0.005200
20111130     0.010400     0.010700     0.044400     0.00000    -0.018800
20111201    -0.005000    -0.006500    -0.002200     0.00000     0.002600
20111202     0.004500     0.006200     0.000500     0.00000    -0.005500
20111205     0.002800     0.003000     0.010900     0.00000    -0.009700
20111206    -0.000800     0.000800     0.000400     0.00000     0.000900
20111207    -0.003100     0.007300     0.001600     0.00000    -0.004200
20111208    -0.007500    -0.009800    -0.022300     0.00000     0.017700
20111209     0.013200     0.000600     0.018300     0.00000    -0.006400
20111212     0.000400    -0.004300    -0.014800     0.00000     0.010200
20111213    -0.010400     0.001300    -0.010500     0.00000     0.011400
20111214    -0.002600     0.009000    -0.012100     0.00000     0.001900
20111215     0.006500     0.001300     0.004000     0.00000     0.003100
20111216     0.002300    -0.001100     0.004500     0.00000     0.003300
20111219    -0.004300    -0.006900    -0.013100     0.00000     0.018000
20111220     0.008000     0.003000     0.031000     0.00000    -0.012200
20111221    -0.000300     0.013100     0.002000     0.00000    -0.001000
20111222    -0.002000     0.006700     0.008300     0.00000    -0.018100
20111223    -0.005800    -0.001500     0.008400     0.00000     0.003800
20111227     0.004700    -0.005300     0.000400     0.00000     0.010000
20111228    -0.007300    -0.000400    -0.013400     0.00000     0.008700
20111229     0.001800     0.002400     0.011000     0.00000    -0.006600
20111230    -0.000700    -0.001500    -0.004000     0.00000    -0.006600
20120103    -0.001500     0.008600     0.015000     0.00000    -0.026200
20120104    -0.006600     0.000900     0.000000     0.00000     0.001300
20120105     0.001800     0.001400     0.003900     0.00000    -0.005800
20120106     0.000100    -0.002600    -0.001900     0.00000    -0.000600
20120109     0.002200    -0.000600     0.002800     0.00000    -0.003400
20120110     0.004000     0.003900     0.009700     0.00000    -0.011200
20120111     0.001600     0.003500     0.001300     0.00000    -0.012900
20120112     0.003100     0.000000     0.003100     0.00000    -0.005400
20120113    -0.002600    -0.004400    -0.005200     0.00000     0.010500
20120117    -0.001100    -0.007100     0.003600     0.00000     0.007600
20120118     0.005600     0.001600     0.012200     0.00000    -0.017200
20120119    -0.001300    -0.002300     0.005100     0.00000    -0.011500
20120120     0.002400     0.006500     0.000300     0.00000    -0.006200
20120123    -0.002700     0.001300     0.000200     0.00000    -0.004500
20120124     0.008400    -0.004100     0.000000     0.00000    -0.003000
20120125     0.001200    -0.007200     0.009100     0.00000    -0.000800
20120126     0.002500    -0.005400    -0.005900     0.00000     0.002700
20120127     0.008400    -0.001300     0.000100     0.00000    -0.006100
20120130    -0.004600    -0.003000    -0.003100     0.00000     0.007400
20120131    -0.000600     0.000300    -0.000500     0.00000     0.002400
20120201     0.011200     0.003800     0.011000     0.00000    -0.007900
20120202     0.004100    -0.000300     0.001700     0.00000    -0.005200
20120203     0.005900     0.003300     0.015800     0.00000    -0.014700
20120206    -0.002700    -0.002000    -0.000500     0.00000    -0.002800
20120207    -0.002800    -0.000900     0.001600     0.00000     0.003100
20120208    -0.001300     0.004100     0.002500     0.00000    -0.004500
20120209    -0.003500    -0.003900     0.001500     0.00000     0.002500
20120210    -0.005900    -0.001000    -0.007500     0.00000     0.010000
20120213     0.005800    -0.000500     0.007500     0.00000     0.002200
20120214    -0.004000    -0.004100    -0.000900     0.00000     0.006200
20120215    -0.002300     0.001000    -0.005000     0.00000    -0.004600
20120216     0.006800     0.002900     0.012700     0.00000    -0.009700
20120217    -0.003000     0.004900     0.001600     0.00000    -0.001500
20120221    -0.006400     0.003400    -0.000500     0.00000     0.002000
20120222    -0.003700    -0.006600    -0.003900     0.00000     0.005700
20120223     0.009000    -0.000600     0.005600     0.00000    -0.001600
20120224    -0.004400    -0.006400     0.001500     0.00000     0.001600
20120227    -0.002100     0.003700     0.001400     0.00000     0.001000
20120228    -0.006300    -0.001500     0.002800     0.00000     0.002200
20120229    -0.010300     0.002200    -0.005500     0.00000     0.006800
20120301    -0.002400     0.000100     0.006400     0.00000    -0.003100
20120302    -0.012500    -0.000100    -0.004600     0.00000     0.003600
20120305     0.004400     0.002700    -0.004000     0.00000     0.012500
20120306    -0.003300    -0.003200    -0.016200     0.00000     0.011100
20120307     0.003100     0.002300     0.008000     0.00000    -0.004700
20120308     0.003700    -0.003000     0.010700     0.00000    -0.001300
20120309     0.008900     0.001600     0.004900     0.00000    -0.004100
20120312    -0.002100    -0.000300    -0.000700     0.00000     0.007800
20120313     0.001000     0.009000     0.018600     0.00000    -0.012100
20120314    -0.006200    -0.002200    -0.002300     0.00000     0.004000
20120315     0.002700     0.005100     0.006700     0.00000    -0.011700
20120316    -0.002600     0.003800     0.000600     0.00000    -0.009100
20120319     0.005200    -0.001000     0.004100     0.00000     0.001400
20120320    -0.006500     0.003100    -0.003900     0.00000     0.001200
20120321     0.003000    -0.004000    -0.001000     0.00000     0.003000
20120322    -0.001300    -0.004200    -0.007400     0.00000     0.012500
20120323     0.006000     0.003200     0.003900     0.00000    -0.004900
20120326     0.004600    -0.002400     0.014500     0.00000     0.000400
20120327    -0.003500    -0.003100    -0.003000     0.00000     0.004900
20120328    -0.000200     0.004200    -0.005100     0.00000     0.005300
20120329    -0.000200    -0.002300    -0.001600     0.00000     0.001100
20120330    -0.007000    -0.000600     0.002800     0.00000    -0.001600
20120402     0.003400     0.000300     0.007700     0.00000    -0.000200
20120403    -0.002800    -0.003100    -0.003400     0.00000     0.010000
20120404    -0.005800     0.000500    -0.011100     0.00000     0.008600
20120405    -0.000800    -0.004800    -0.000300     0.00000     0.009400
20120409    -0.004500    -0.000300    -0.012100     0.00000     0.007100
20120410    -0.004100     0.000900    -0.018500     0.00000     0.001800
20120411     0.007500     0.002800     0.008500     0.00000    -0.003100
20120412     0.000700     0.003000     0.014400     0.00000    -0.013500
20120413    -0.001500    -0.007600    -0.012500     0.00000     0.013700
20120416     0.001400     0.008500    -0.000900     0.00000     0.000100
20120417     0.000500    -0.002400     0.015500     0.00000    -0.004400
20120418    -0.004800    -0.004200    -0.004300     0.00000     0.005800
20120419    -0.000400     0.002900    -0.005700     0.00000    -0.005500
20120420     0.005300    -0.000700     0.001100     0.00000     0.010900
20120423    -0.005700     0.001600    -0.009500     0.00000     0.001000
20120424     0.002200     0.009900     0.002900     0.00000    -0.006100
20120425     0.004000    -0.010400     0.014400     0.00000     0.004100
20120426    -0.000300    -0.000400     0.007500     0.00000     0.000100
20120427     0.007000    -0.001800     0.003500     0.00000     0.003700
20120430    -0.006000     0.000900    -0.004900     0.00000    -0.002400
20120501    -0.008400     0.004000     0.004800     0.00000    -0.005800
20120502     0.007000    -0.005800    -0.001500     0.00000     0.011600
20120503    -0.006600     0.001200    -0.009200     0.00000     0.009500
20120504    -0.002200     0.001400    -0.016200     0.00000     0.002600
20120507     0.001400     0.004900     0.000400     0.00000    -0.000200
20120508     0.003400     0.003700    -0.004100     0.00000     0.001800
20120509     0.001800    -0.002400    -0.006200     0.00000     0.001000
20120510     0.000500     0.005600     0.002900     0.00000     0.008000
20120511     0.002200    -0.009300    -0.002900     0.00000     0.005600
20120514    -0.000800    -0.001100    -0.011400     0.00000     0.002600
20120515     0.005100    -0.002100    -0.005200     0.00000     0.011700
20120516    -0.001800    -0.004200    -0.004400     0.00000     0.008800
20120517    -0.005200     0.004200    -0.016400     0.00000    -0.001300
20120518    -0.001800     0.001600    -0.008000     0.00000     0.006100
20120521     0.006700    -0.011800     0.016900     0.00000    -0.006500
20120522    -0.008600     0.002900     0.000000     0.00000     0.004600
20120523     0.004900    -0.002800     0.002600     0.00000    -0.004200
20120524    -0.000100     0.002100     0.001600     0.00000     0.007600
20120525     0.002300    -0.001000    -0.001600     0.00000    -0.005300
20120529     0.001700    -0.000200     0.011400     0.00000    -0.008100
20120530    -0.002700    -0.002400    -0.014700     0.00000     0.012200
20120531     0.001500     0.005600    -0.002300     0.00000     0.002000
20120601    -0.005300     0.002000    -0.026000     0.00000    -0.000200
20120604     0.001000    -0.005700    -0.000500     0.00000     0.004400
20120605     0.002700     0.000600     0.006800     0.00000    -0.009600
20120606     0.000700     0.002100     0.023200     0.00000    -0.010000
20120607    -0.004600     0.001300    -0.001000     0.00000     0.003900
20120608     0.002100     0.000100     0.008500     0.00000     0.003700
20120611    -0.008800    -0.000500    -0.014000     0.00000     0.009700
20120612     0.001100     0.000900     0.011600     0.00000    -0.003700
20120613    -0.005000     0.003500    -0.007700     0.00000     0.003200
20120614     0.001700     0.003700     0.010400     0.00000     0.000400
20120615     0.001000    -0.000700     0.010700     0.00000    -0.008000
20120618     0.001200    -0.008400     0.002100     0.00000     0.007700
20120619     0.006900     0.001600     0.010900     0.00000    -0.011300
20120620    -0.001000     0.001400    -0.001400     0.00000    -0.004000
20120621    -0.000800     0.001200    -0.022600     0.00000     0.012900
20120622     0.006700     0.000800     0.007900     0.00000    -0.001800
20120625     0.000800    -0.001400    -0.016200     0.00000     0.011500
20120626    -0.001300    -0.000600     0.005200     0.00000     0.003700
20120627     0.003800     0.004900     0.009200     0.00000    -0.009500
20120628     0.001600     0.004300    -0.002400     0.00000    -0.005600
20120629     0.003900    -0.007100     0.025500     0.00000    -0.011600
20120702     0.007100    -0.000300     0.003300     0.00000     0.008400
20120703     0.007100     0.000700     0.007600     0.00000    -0.013200
20120705     0.005800    -0.008700    -0.003600     0.00000     0.006500
20120706    -0.004400     0.003700    -0.009900     0.00000     0.011200
20120709    -0.002600    -0.002600    -0.002300     0.00000     0.011000
20120710    -0.003800     0.003000    -0.008400     0.00000     0.009600
20120711    -0.003900     0.007400    -0.000800     0.00000    -0.004900
20120712     0.002200    -0.008200    -0.005000     0.00000     0.008600
20120713    -0.003900     0.005500     0.016200     0.00000    -0.002800
20120716    -0.004100    -0.002400    -0.003100     0.00000     0.003000
20120717    -0.005400     0.002500     0.006700     0.00000    -0.001700
20120718     0.002900    -0.007600     0.007100     0.00000    -0.003800
20120719    -0.003400    -0.009600     0.002700     0.00000    -0.003700
20120720    -0.003300     0.000700    -0.010600     0.00000     0.002700
20120723    -0.006800     0.001700    -0.010200     0.00000     0.005100
20120724    -0.005700     0.002800    -0.009900     0.00000     0.009900
20120725     0.002600    -0.000300    -0.000100     0.00000    -0.001200
20120726    -0.008200     0.003500     0.015300     0.00000    -0.006600
20120727     0.005800     0.000800     0.019600     0.00000    -0.009600
20120730    -0.003900     0.002600    -0.001300     0.00000     0.000500
20120731     0.000000     0.002700    -0.004700     0.00000    -0.000600
20120801    -0.015900     0.003000    -0.005000     0.00000    -0.000400
20120802     0.002200    -0.003800    -0.006900     0.00000     0.012200
20120803     0.005500     0.005600     0.019900     0.00000    -0.007400
20120806     0.005800     0.000800     0.003400     0.00000    -0.008900
20120807     0.003300     0.000800     0.006400     0.00000    -0.014100
20120808    -0.002500     0.006000     0.000900     0.00000    -0.001300
20120809     0.003800     0.001200     0.001200     0.00000    -0.008000
20120810    -0.003300    -0.000100     0.001700     0.00000    -0.002900
20120813    -0.001600    -0.000100    -0.001400     0.00000     0.004900
20120814    -0.004200    -0.000600    -0.000300     0.00000     0.007300
20120815     0.007300    -0.000600     0.002700     0.00000    -0.001900
20120816     0.004600    -0.001700     0.007500     0.00000    -0.006300
20120817     0.005900     0.001100     0.002700     0.00000     0.000900
20120820    -0.004500     0.005900    -0.000600     0.00000    -0.001300
20120821     0.001100     0.003900    -0.003100     0.00000    -0.005700
20120822    -0.004400    -0.003500     0.000000     0.00000     0.003800
20120823     0.000000    -0.003600    -0.007800     0.00000     0.004700
20120824    -0.002700    -0.000400     0.006100     0.00000     0.002300
20120827     0.001200    -0.001200    -0.000600     0.00000     0.006000
20120828     0.005900    -0.000900     0.000100     0.00000     0.000800
20120829     0.002400     0.001200     0.001500     0.00000     0.000900
20120830    -0.004600    -0.000100    -0.008000     0.00000     0.004200
20120831    -0.000700     0.000100     0.005200     0.00000    -0.004400
20120904     0.009600    -0.001800     0.000800     0.00000     0.007500
20120905    -0.000800     0.003300    -0.000500     0.00000    -0.004300
20120906    -0.000900     0.003400     0.020700     0.00000    -0.006400
20120907     0.000000     0.007800     0.004500     0.00000    -0.013800
20120910     0.002900    -0.000700    -0.005700     0.00000    -0.001500
20120911     0.000200     0.005400     0.002800     0.00000    -0.006400
20120912     0.001300     0.003000     0.002700     0.00000    -0.000600
20120913    -0.004000     0.005700     0.015600     0.00000    -0.003000
20120914     0.005700     0.004800     0.005400     0.00000    -0.011800
20120917    -0.001800    -0.007700    -0.004200     0.00000     0.008200
20120918    -0.000100    -0.002400    -0.001500     0.00000     0.001800
20120919    -0.001400     0.000600     0.001800     0.00000     0.004400
20120920    -0.004200    -0.001600    -0.001300     0.00000     0.001900
20120921     0.004900    -0.000300     0.000400     0.00000     0.002600
20120924    -0.002200     0.003300    -0.002600     0.00000     0.001800
20120925    -0.003400    -0.003800    -0.011100     0.00000     0.006200
20120926    -0.000400     0.000300    -0.005700     0.00000    -0.003500
20120927     0.002400    -0.001400     0.009900     0.00000     0.003800
20120928    -0.003100    -0.002300    -0.004600     0.00000    -0.000800
20121001     0.000700     0.002500     0.002600     0.00000    -0.001000
20121002    -0.001500     0.002600     0.001000     0.00000     0.000900
20121003    -0.006500    -0.000300     0.003600     0.00000     0.012000
20121004    -0.001800     0.007500     0.007600     0.00000    -0.002900
20121005    -0.001800     0.002200    -0.000300     0.00000     0.001900
20121008    -0.002300     0.002200    -0.003600     0.00000    -0.004400
20121009    -0.003000     0.003400    -0.010500     0.00000    -0.004100
20121010     0.003900     0.002500    -0.005800     0.00000     0.005000
20121011     0.003400     0.006700     0.001100     0.00000    -0.008500
20121012    -0.003100    -0.009000    -0.003400     0.00000     0.001200
20121015    -0.001600     0.001400     0.007900     0.00000     0.002100
20121016    -0.002100    -0.002300     0.010000     0.00000    -0.002800
20121017     0.001500     0.011200     0.004900     0.00000     0.001700
20121018    -0.006000     0.002500    -0.003100     0.00000    -0.002700
20121019    -0.004000     0.004500    -0.016800     0.00000     0.002700
20121022    -0.000400     0.001800     0.000100     0.00000     0.001000
20121023     0.009700    -0.005200    -0.012900     0.00000    -0.002400
20121024    -0.001500     0.004200    -0.002800     0.00000     0.009700
20121025     0.001700    -0.000900     0.002700     0.00000    -0.005900
20121026    -0.001400    -0.003800    -0.000700     0.00000     0.000100
20121031     0.005200     0.003300     0.001400     0.00000    -0.001600
20121101     0.001400     0.002200     0.011900     0.00000    -0.008400
20121102    -0.005500     0.002500    -0.010400     0.00000     0.000300
20121105     0.004300    -0.002200     0.002800     0.00000    -0.001200
20121106    -0.000300     0.005500     0.008000     0.00000    -0.004700
20121107    -0.000700    -0.013900    -0.023100     0.00000     0.005800
20121108    -0.002700     0.004000    -0.012400     0.00000     0.000900
20121109     0.000200    -0.001300     0.001500     0.00000     0.002800
20121112    -0.001700     0.000700     0.000000     0.00000     0.000100
20121113    -0.002000    -0.003000    -0.004000     0.00000     0.005800
20121114    -0.003500    -0.002400    -0.014000     0.00000    -0.005300
20121115    -0.004300     0.001600    -0.002400     0.00000    -0.005300
20121116     0.000700     0.000300     0.005800     0.00000     0.008500
20121119     0.002600     0.000000     0.019800     0.00000     0.001900
20121120    -0.000600     0.001300     0.001100     0.00000     0.008200
20121121     0.003700    -0.000800     0.003100     0.00000    -0.002000
20121123    -0.001600     0.000800     0.012800     0.00000    -0.002200
20121126     0.005400    -0.001500    -0.001400     0.00000     0.001100
20121127     0.004400    -0.002100    -0.004300     0.00000    -0.002600
20121128     0.000200    -0.002600     0.008300     0.00000    -0.002800
20121129     0.006800    -0.000200     0.005400     0.00000     0.000500
20121130    -0.001400     0.002800     0.000200     0.00000     0.000700
20121203     0.002900     0.002200    -0.004600     0.00001     0.000800
20121204     0.003600    -0.000500    -0.001600     0.00001    -0.005200
20121205    -0.006400     0.009600     0.001700     0.00001    -0.008900
20121206    -0.001800    -0.001300     0.003100     0.00001    -0.000400
