 DATE      hour minute second       PRICE      SIZE
20100106    10 01 35    59.5100       100
20100106    10 01 35    59.5100       300
20100106    10 01 35    59.5000       100
20100106    10 01 38    59.5100       100
20100106    10 01 38    59.5100       100
20100106    10 01 38    59.5100       100
20100106    10 01 38    59.5100       100
20100106    10 01 38    59.5000       100
20100106    10 01 39    59.5200       100
20100106    10 01 39    59.5200       200
20100106    10 01 40    59.5300       100
20100106    10 01 40    59.5300       100
20100106    10 01 42    59.5400       400
20100106    10 01 42    59.5400       100
20100106    10 01 43    59.5400       200
20100106    10 01 43    59.5400       100
20100106    10 01 43    59.5400       100
20100106    10 01 43    59.5400       100
20100106    10 01 44    59.5400       100
20100106    10 01 44    59.5450       100
20100106    10 01 44    59.5410       500
20100106    10 01 45    59.5500       200
20100106    10 01 45    59.5500       200
20100106    10 01 45    59.5500       100
20100106    10 01 45    59.5500       200
20100106    10 01 45    59.5500       200
20100106    10 01 45    59.5500       100
20100106    10 01 46    59.5500       100
20100106    10 01 46    59.5600       100
20100106    10 01 46    59.5550       100
20100106    10 01 46    59.5600       200
20100106    10 01 46    59.5400       100
20100106    10 01 47    59.5600       200
20100106    10 01 47    59.5600       100
20100106    10 01 47    59.5600       200
20100106    10 01 47    59.5600       100
20100106    10 01 47    59.5600       100
20100106    10 01 48    59.5700       200
20100106    10 01 48    59.5600       400
20100106    10 01 48    59.5600       100
20100106    10 01 48    59.5800       100
20100106    10 01 48    59.5800       100
20100106    10 01 48    59.5900       300
20100106    10 01 48    59.5600       200
20100106    10 01 48    59.5600       200
20100106    10 01 48    59.5600       400
20100106    10 01 48    59.5800       100
20100106    10 01 48    59.5900       100
20100106    10 01 48    59.6000       100
20100106    10 01 48    59.5700       100
20100106    10 01 49    59.5602       100
20100106    10 01 49    59.5700       100
20100106    10 01 49    59.5700       100
20100106    10 01 49    59.5799       200
20100106    10 01 49    59.5799       100
20100106    10 01 51    59.5600       100
20100106    10 01 53    59.5600       100
20100106    10 01 54    59.5600       100
20100106    10 01 56    59.5700       200
20100106    10 01 56    59.5758       770
20100106    10 02 06    59.5700       100
20100106    10 02 06    59.5800       200
20100106    10 02 06    59.5800       100
20100106    10 02 14    59.5700       100
20100106    10 02 16    59.5800       200
20100106    10 02 16    59.5800       284
20100106    10 02 16    59.5800      1000
20100106    10 02 24    59.5800       100
20100106    10 02 24    59.5800       100
20100106    10 02 24    59.5850       100
20100106    10 02 26    59.5800       100
20100106    10 02 26    59.5800       100
20100106    10 02 26    59.5800       100
20100106    10 02 26    59.5850       100
20100106    10 02 31    59.5750       400
20100106    10 02 31    59.5800       100
20100106    10 02 35    59.5800       100
20100106    10 02 35    59.5800       100
20100106    10 02 36    59.5750       100
20100106    10 02 37    59.5800       100
20100106    10 02 37    59.5800       100
20100106    10 02 37    59.5800       400
20100106    10 02 38    59.5800       100
20100106    10 02 39    59.5750       200
20100106    10 02 41    59.5787       200
20100106    10 02 42    59.5800       100
20100106    10 02 42    59.5800       150
20100106    10 02 42    59.5800       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.5800       100
20100106    10 02 44    59.5900       400
20100106    10 02 44    59.5800       100
20100106    10 02 44    59.5800       100
20100106    10 02 44    59.5800       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.6000       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.6000       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.6100       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.6000       100
20100106    10 02 44    59.6000       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.5800       200
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.5900       120
20100106    10 02 44    59.6000       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.5900       100
20100106    10 02 44    59.6000       100
20100106    10 02 45    59.6100       200
20100106    10 02 45    59.6100       100
20100106    10 02 45    59.6200       100
20100106    10 02 45    59.6200       200
20100106    10 02 45    59.6200       300
20100106    10 02 45    59.6000       100
20100106    10 02 46    59.6000       200
20100106    10 02 46    59.6000       200
20100106    10 02 47    59.5900       100
20100106    10 02 48    59.5900       100
20100106    10 02 49    59.5900       100
20100106    10 02 50    59.5800       100
20100106    10 02 51    59.5900       100
20100106    10 02 51    59.6000       300
20100106    10 02 52    59.5900       100
20100106    10 02 52    59.5900       100
20100106    10 02 54    59.5900       100
20100106    10 02 54    59.5900       100
20100106    10 02 58    59.5889       100
20100106    10 03 00    59.5900       100
20100106    10 03 00    59.6000       100
20100106    10 03 00    59.6000       100
20100106    10 03 00    59.6000       100
20100106    10 03 00    59.6000       100
20100106    10 03 00    59.6000       100
20100106    10 03 00    59.6000       100
20100106    10 03 00    59.6000       100
20100106    10 03 01    59.6000       100
20100106    10 03 01    59.6000       400
20100106    10 03 01    59.6000       100
20100106    10 03 01    59.6000       100
20100106    10 03 01    59.6000       300
20100106    10 03 01    59.6000       100
20100106    10 03 01    59.6000       100
20100106    10 03 01    59.6000       100
20100106    10 03 02    59.6100       100
20100106    10 03 04    59.6000       200
20100106    10 03 04    59.6000       200
20100106    10 03 04    59.6000       100
20100106    10 03 04    59.6000       100
20100106    10 03 06    59.6050       300
20100106    10 03 11    59.6000       100
20100106    10 03 12    59.6000       100
20100106    10 03 12    59.6000       200
20100106    10 03 12    59.6000       100
20100106    10 03 12    59.6000       100
20100106    10 03 12    59.6000       100
20100106    10 03 12    59.6000       200
20100106    10 03 18    59.6050       200
20100106    10 03 20    59.6100       233
20100106    10 03 20    59.6100       100
20100106    10 03 21    59.6087       200
20100106    10 03 23    59.6000       100
20100106    10 03 25    59.6100       100
20100106    10 03 25    59.6100       100
20100106    10 03 25    59.6099       100
20100106    10 03 26    59.6000       300
20100106    10 03 28    59.6000       100
20100106    10 03 29    59.6100       100
20100106    10 03 29    59.6000       100
20100106    10 03 30    59.6100       100
20100106    10 03 31    59.6100       100
20100106    10 03 31    59.6000       100
20100106    10 03 31    59.6000       100
20100106    10 03 31    59.6050       100
20100106    10 03 33    59.6000       100
20100106    10 03 34    59.6000       100
20100106    10 03 35    59.6100       100
20100106    10 03 35    59.6100       200
20100106    10 03 35    59.6099       200
20100106    10 03 36    59.6000       100
20100106    10 03 37    59.6000       200
20100106    10 03 37    59.6000       100
20100106    10 03 37    59.6000       200
20100106    10 03 37    59.5900       200
20100106    10 03 37    59.5900       200
20100106    10 03 37    59.5900       100
20100106    10 03 37    59.6000       200
20100106    10 03 37    59.6000       200
20100106    10 03 37    59.5900       170
20100106    10 03 37    59.6000       100
20100106    10 03 37    59.5950       100
20100106    10 03 37    59.5900       100
20100106    10 03 38    59.5900       100
20100106    10 03 38    59.6000       100
20100106    10 03 38    59.5950       100
20100106    10 03 38    59.6000       200
20100106    10 03 38    59.5950       100
20100106    10 03 38    59.5950       100
20100106    10 03 38    59.6000       214
20100106    10 03 39    59.5900       100
20100106    10 03 45    59.5900       100
20100106    10 03 48    59.6000       100
20100106    10 03 49    59.5983       140
20100106    10 03 55    59.5925       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 56    59.6000       100
20100106    10 03 59    59.6000       100
20100106    10 03 59    59.6000       100
20100106    10 03 59    59.6000       100
20100106    10 03 59    59.6000       100
20100106    10 03 59    59.6000       100
20100106    10 03 59    59.6000       100
20100106    10 04 00    59.5999       150
20100106    10 04 04    59.6000       100
20100106    10 04 04    59.6000       200
20100106    10 04 04    59.6000       100
20100106    10 04 04    59.6000       100
20100106    10 04 04    59.6000       100
20100106    10 04 04    59.6000       100
20100106    10 04 04    59.6000       100
20100106    10 04 04    59.6000       100
20100106    10 04 04    59.6000       100
20100106    10 04 04    59.6000       100
20100106    10 04 04    59.6000       100
20100106    10 04 04    59.6000       100
20100106    10 04 04    59.6000       100
20100106    10 04 04    59.6000       100
20100106    10 04 04    59.6000       200
20100106    10 04 04    59.6000       292
20100106    10 04 05    59.6000       100
20100106    10 04 05    59.6000       100
20100106    10 04 06    59.5900       100
20100106    10 04 06    59.5900       100
20100106    10 04 06    59.5900       480
20100106    10 04 06    59.5900       100
20100106    10 04 06    59.5900       420
20100106    10 04 06    59.5900       594
20100106    10 04 06    59.5900       100
20100106    10 04 06    59.5900       100
20100106    10 04 06    59.5900       600
20100106    10 04 06    59.5900       300
20100106    10 04 06    59.5900       200
20100106    10 04 06    59.5900       100
20100106    10 04 06    59.5900       100
20100106    10 04 06    59.5900       100
20100106    10 04 06    59.6000       100
20100106    10 04 06    59.5900       100
20100106    10 04 06    59.5900       100
20100106    10 04 06    59.5900       300
20100106    10 04 06    59.5900       200
20100106    10 04 08    59.6100       300
20100106    10 04 10    59.6100       100
20100106    10 04 13    59.5800       300
20100106    10 04 13    59.5800       300
20100106    10 04 13    59.5800       100
20100106    10 04 13    59.5800       100
20100106    10 04 13    59.5800       100
20100106    10 04 13    59.5800       100
20100106    10 04 13    59.5800       200
20100106    10 04 13    59.5800       400
20100106    10 04 13    59.5800       500
20100106    10 04 13    59.5800       200
20100106    10 04 18    59.5850       100
20100106    10 04 19    59.5700       100
20100106    10 04 19    59.5700       100
20100106    10 04 19    59.5700       100
20100106    10 04 19    59.5700       500
20100106    10 04 19    59.5700       100
20100106    10 04 19    59.5700       100
20100106    10 04 19    59.5700       500
20100106    10 04 19    59.5700       100
20100106    10 04 19    59.5700       100
20100106    10 04 19    59.5700       200
20100106    10 04 19    59.5700       200
20100106    10 04 21    59.5899       100
20100106    10 04 22    59.5600       100
20100106    10 04 23    59.5962       100
20100106    10 04 23    59.5850       100
20100106    10 04 28    59.5600       100
20100106    10 04 28    59.5600       100
20100106    10 04 28    59.5900       100
20100106    10 04 31    59.5800       700
20100106    10 04 32    59.5800       100
20100106    10 04 41    59.5900       100
20100106    10 04 41    59.5900       100
20100106    10 04 41    59.5900       200
20100106    10 04 42    59.5833       350
20100106    10 04 44    59.6100       100
20100106    10 04 44    59.5950       100
20100106    10 04 44    59.6100       200
20100106    10 04 44    59.6100       100
20100106    10 04 45    59.6100       300
20100106    10 04 45    59.6100       100
20100106    10 04 45    59.5900       300
20100106    10 04 45    59.6100       100
20100106    10 04 45    59.6200       300
20100106    10 04 46    59.6200       200
20100106    10 04 46    59.6200       100
20100106    10 04 46    59.6200       100
20100106    10 04 46    59.6200       100
20100106    10 04 46    59.6300       300
20100106    10 04 46    59.6200       100
20100106    10 04 46    59.6200       100
20100106    10 04 46    59.6200       100
20100106    10 04 46    59.6200       200
20100106    10 04 46    59.6300       100
20100106    10 04 46    59.6400       157
20100106    10 04 47    59.6500       200
20100106    10 04 47    59.6500       257
20100106    10 04 47    59.6600       100
20100106    10 04 47    59.6600       100
20100106    10 04 47    59.6600       100
20100106    10 04 47    59.6500       100
20100106    10 04 47    59.6400       100
20100106    10 04 47    59.6500       100
20100106    10 04 47    59.6400       100
20100106    10 04 47    59.6400       300
20100106    10 04 47    59.6400       100
20100106    10 04 47    59.6700       100
20100106    10 04 47    59.6600       100
20100106    10 04 49    59.6300       100
20100106    10 04 50    59.6600       100
20100106    10 04 50    59.6600       100
20100106    10 04 50    59.6600       100
20100106    10 04 50    59.6600       400
20100106    10 04 50    59.6600       400
20100106    10 04 50    59.6600       400
20100106    10 04 50    59.6600       200
20100106    10 04 50    59.6600       400
20100106    10 04 50    59.6600       100
20100106    10 04 50    59.6500       100
20100106    10 04 50    59.6500       100
20100106    10 04 50    59.6500       100
20100106    10 04 50    59.6500       100
20100106    10 04 50    59.6500       100
20100106    10 04 50    59.6500       100
20100106    10 04 50    59.6500       100
20100106    10 04 50    59.6500       100
20100106    10 04 50    59.6500       100
20100106    10 04 50    59.6500       100
20100106    10 04 50    59.6500       100
20100106    10 04 50    59.6550       100
20100106    10 04 50    59.6400       600
20100106    10 04 50    59.6400       200
20100106    10 04 52    59.6600       100
20100106    10 04 59    59.6700       100
20100106    10 04 59    59.6700       100
20100106    10 04 59    59.6800       100
20100106    10 04 59    59.6800       100
20100106    10 04 59    59.6800       100
20100106    10 04 59    59.6800       100
20100106    10 04 59    59.6800       100
20100106    10 04 59    59.6800       100
20100106    10 04 59    59.6600       100
20100106    10 04 59    59.6700       100
20100106    10 04 59    59.6900       100
20100106    10 04 59    59.6725       100
20100106    10 04 59    59.6800       100
20100106    10 04 59    59.6800       100
20100106    10 04 59    59.6800       100
20100106    10 04 59    59.6900       100
20100106    10 04 59    59.6900       100
20100106    10 04 59    59.6900       100
20100106    10 04 59    59.6900       100
20100106    10 04 59    59.6900       400
20100106    10 04 59    59.6800       100
20100106    10 04 59    59.6800       100
20100106    10 04 59    59.6800       200
20100106    10 04 59    59.6900       500
20100106    10 05 00    59.6800       100
20100106    10 05 00    59.6800       100
20100106    10 05 00    59.6800       100
20100106    10 05 00    59.6800       100
20100106    10 05 00    59.6800       100
20100106    10 05 02    59.6800       100
20100106    10 05 02    59.6800       100
20100106    10 05 02    59.6900       100
20100106    10 05 02    59.6900       100
20100106    10 05 03    59.6900       700
20100106    10 05 05    59.6900       100
20100106    10 05 08    59.6900       100
20100106    10 05 11    59.6900       100
20100106    10 05 14    59.6900       100
20100106    10 05 15    59.6900       100
20100106    10 05 16    59.6800       100
20100106    10 05 16    59.6800       100
20100106    10 05 16    59.6700       100
20100106    10 05 17    59.6900       100
20100106    10 05 17    59.6800       100
20100106    10 05 17    59.6800       100
20100106    10 05 20    59.6900       200
20100106    10 05 21    59.6900       850
20100106    10 05 21    59.6900       450
20100106    10 05 21    59.6900       395
20100106    10 05 23    59.7000       200
20100106    10 05 23    59.7000       800
20100106    10 05 23    59.7000       100
20100106    10 05 23    59.7000       100
20100106    10 05 24    59.7000       100
20100106    10 05 24    59.7000       200
20100106    10 05 24    59.6999       200
20100106    10 05 25    59.7000       100
20100106    10 05 25    59.7000       100
20100106    10 05 27    59.7000       100
20100106    10 05 27    59.7000       900
20100106    10 05 28    59.6999       200
20100106    10 05 28    59.7000       100
20100106    10 05 28    59.7000       100
20100106    10 05 29    59.6900       100
20100106    10 05 31    59.7000       100
20100106    10 05 31    59.7000       100
20100106    10 05 31    59.7000       100
20100106    10 05 31    59.7000       100
20100106    10 05 31    59.7100       100
20100106    10 05 31    59.6950       100
20100106    10 05 31    59.7000       100
20100106    10 05 31    59.7100       100
20100106    10 05 32    59.7100       300
20100106    10 05 33    59.7300       100
20100106    10 05 35    59.7300       100
20100106    10 05 38    59.7100       100
20100106    10 05 38    59.7100       100
20100106    10 05 38    59.7200       100
20100106    10 05 38    59.7000       100
20100106    10 05 38    59.7100       200
20100106    10 05 39    59.7100       100
20100106    10 05 39    59.7100       100
20100106    10 05 39    59.7000       100
20100106    10 05 39    59.7000       200
20100106    10 05 39    59.7100       600
20100106    10 05 39    59.7000       100
20100106    10 05 39    59.7100       300
20100106    10 05 39    59.7100       300
20100106    10 05 39    59.7100       200
20100106    10 05 39    59.7100       100
20100106    10 05 39    59.7100       400
20100106    10 05 39    59.7100       100
20100106    10 05 39    59.7100       100
20100106    10 05 39    59.7000       100
20100106    10 05 39    59.6900       100
20100106    10 05 39    59.7000       100
20100106    10 05 40    59.6900       100
20100106    10 05 40    59.6900       100
20100106    10 05 40    59.6900       200
20100106    10 05 42    59.6900       100
20100106    10 05 42    59.6900       100
20100106    10 05 42    59.6900       200
20100106    10 05 42    59.6900       100
20100106    10 05 42    59.6900       100
20100106    10 05 42    59.6800       100
20100106    10 05 42    59.6800       100
20100106    10 05 43    59.6800       100
20100106    10 05 44    59.6800       100
20100106    10 05 44    59.6800       100
20100106    10 05 45    59.6800       100
20100106    10 05 45    59.6700       100
20100106    10 05 45    59.6700       100
20100106    10 05 45    59.6700       100
20100106    10 05 45    59.6700       100
20100106    10 05 45    59.6700       300
20100106    10 05 45    59.6700       200
20100106    10 05 45    59.6700       100
20100106    10 05 46    59.6700       100
20100106    10 05 46    59.6700       100
20100106    10 05 46    59.6700       100
20100106    10 05 46    59.6550       100
20100106    10 05 46    59.6600       200
20100106    10 05 47    59.6700       100
20100106    10 05 47    59.6700       100
20100106    10 05 47    59.6800       100
20100106    10 05 47    59.6800       100
20100106    10 05 48    59.6700       100
20100106    10 05 48    59.6700       100
20100106    10 05 48    59.6775       100
20100106    10 05 48    59.6899       700
20100106    10 05 48    59.6800       100
20100106    10 05 49    59.6800       100
20100106    10 05 50    59.6800       100
20100106    10 05 50    59.6900       100
20100106    10 05 51    59.6702       100
20100106    10 05 53    59.6700       100
20100106    10 05 53    59.6700       300
20100106    10 05 53    59.6700       100
20100106    10 05 53    59.6700       400
20100106    10 05 53    59.6700       300
20100106    10 05 54    59.6700       100
20100106    10 05 54    59.6600       100
20100106    10 05 57    59.6700       100
20100106    10 05 57    59.6800       200
20100106    10 05 57    59.6800       100
20100106    10 05 57    59.6800       100
20100106    10 05 57    59.6700       100
20100106    10 05 57    59.6800       100
20100106    10 05 57    59.6900       100
20100106    10 05 57    59.6800       100
20100106    10 05 57    59.6800       100
20100106    10 05 57    59.6800       100
20100106    10 05 57    59.6800       100
20100106    10 05 57    59.6800       100
20100106    10 05 57    59.6750       100
20100106    10 05 57    59.6800       100
20100106    10 05 57    59.7100       100
20100106    10 05 57    59.7100       100
20100106    10 05 57    59.7100       300
20100106    10 05 57    59.7100       200
20100106    10 05 59    59.7100       200
20100106    10 05 59    59.6800       100
20100106    10 05 59    59.6800       100
20100106    10 06 01    59.6900       100
20100106    10 06 01    59.6800       100
20100106    10 06 01    59.6950       100
20100106    10 06 02    59.6800       100
20100106    10 06 02    59.6900       100
20100106    10 06 02    59.6900       100
20100106    10 06 02    59.6900       100
20100106    10 06 02    59.6801       500
20100106    10 06 03    59.6800       100
20100106    10 06 03    59.6800       100
20100106    10 06 03    59.6800       100
20100106    10 06 04    59.6800       100
20100106    10 06 04    59.6600       100
20100106    10 06 04    59.6700       100
20100106    10 06 04    59.6600       100
20100106    10 06 04    59.6600       100
20100106    10 06 04    59.6600       100
20100106    10 06 04    59.6800       200
20100106    10 06 05    59.6600       100
20100106    10 06 05    59.6700       100
20100106    10 06 05    59.6600       100
20100106    10 06 07    59.6600       100
20100106    10 06 08    59.6600       130
20100106    10 06 09    59.6600       100
20100106    10 06 10    59.6600       100
20100106    10 06 11    59.6800       100
20100106    10 06 12    59.6675       100
20100106    10 06 12    59.6700       100
20100106    10 06 12    59.6700       100
20100106    10 06 12    59.6800       100
20100106    10 06 14    59.6850       100
20100106    10 06 15    59.7000       100
20100106    10 06 18    59.6700       100
20100106    10 06 18    59.6700       100
20100106    10 06 18    59.6700       100
20100106    10 06 19    59.6600       100
20100106    10 06 19    59.6600       100
20100106    10 06 19    59.6700       100
20100106    10 06 19    59.6600       100
20100106    10 06 19    59.6601      3000
20100106    10 06 20    59.6600       200
20100106    10 06 21    59.6600       100
20100106    10 06 22    59.6600       400
20100106    10 06 22    59.6600       400
20100106    10 06 22    59.6600       300
20100106    10 06 23    59.6700       100
20100106    10 06 25    59.6700       100
20100106    10 06 25    59.6700       200
20100106    10 06 26    59.6700       200
20100106    10 06 27    59.6700       200
20100106    10 06 27    59.6700       100
20100106    10 06 27    59.6750       100
20100106    10 06 28    59.6900       100
20100106    10 06 31    59.6702       135
20100106    10 06 35    59.6700       125
20100106    10 06 35    59.6878       200
20100106    10 06 38    59.6850       100
20100106    10 06 38    59.6900       100
20100106    10 06 38    59.6900       100
20100106    10 06 40    59.6800       100
20100106    10 06 42    59.6800       100
20100106    10 06 43    59.6800       100
20100106    10 06 43    59.6800       100
20100106    10 06 46    59.6700       100
20100106    10 06 48    59.6800       100
20100106    10 06 48    59.6800       100
20100106    10 06 50    59.6900       100
20100106    10 06 50    59.6900       200
20100106    10 06 51    59.6900       100
20100106    10 06 54    59.6900       100
20100106    10 06 54    59.6900       100
20100106    10 06 57    59.6900       200
20100106    10 06 57    59.6800       400
20100106    10 06 58    59.6700       300
20100106    10 06 58    59.6800       153
20100106    10 06 58    59.6800       100
20100106    10 06 59    59.6700       100
20100106    10 06 59    59.6700       100
20100106    10 06 59    59.6700       400
20100106    10 06 59    59.6800       100
20100106    10 06 59    59.6800       100
20100106    10 07 01    59.6722       300
20100106    10 07 01    59.6800       300
20100106    10 07 07    59.6700       200
20100106    10 07 08    59.6800       200
20100106    10 07 09    59.6800       100
20100106    10 07 09    59.6800       100
20100106    10 07 12    59.6800       100
20100106    10 07 16    59.6811       100
20100106    10 07 19    59.6850       100
20100106    10 07 28    59.6800       100
20100106    10 07 28    59.6800       100
20100106    10 07 29    59.6800       100
20100106    10 07 29    59.6850       100
20100106    10 07 29    59.6700       100
20100106    10 07 29    59.6850       100
20100106    10 07 30    59.6900       100
20100106    10 07 40    59.6700       300
20100106    10 07 41    59.6800       100
20100106    10 07 44    59.6800       100
20100106    10 07 48    59.6858       300
20100106    10 07 55    59.6900       100
20100106    10 07 55    59.6900       100
20100106    10 07 56    59.6700       300
20100106    10 07 56    59.6700       100
20100106    10 07 56    59.6700       100
20100106    10 07 56    59.6800       300
20100106    10 07 56    59.6800       100
20100106    10 07 56    59.6800       100
20100106    10 07 56    59.6700       100
20100106    10 07 56    59.6800       100
20100106    10 07 56    59.6800       100
20100106    10 07 57    59.6700       400
20100106    10 07 57    59.6701      1200
20100106    10 07 58    59.6800       100
20100106    10 07 58    59.6800       100
20100106    10 07 58    59.6800       100
20100106    10 08 00    59.6700       100
20100106    10 08 02    59.6800       200
20100106    10 08 03    59.6800       100
20100106    10 08 03    59.6875       200
20100106    10 08 03    59.6800       200
20100106    10 08 04    59.6800       100
20100106    10 08 04    59.6800       100
20100106    10 08 04    59.6800       200
20100106    10 08 04    59.6800       100
20100106    10 08 04    59.6700       300
20100106    10 08 06    59.6800       100
20100106    10 08 08    59.6800       661
20100106    10 08 15    59.6800       100
20100106    10 08 17    59.6700       100
20100106    10 08 19    59.6800       157
20100106    10 08 19    59.6800       120
20100106    10 08 19    59.6800       200
20100106    10 08 19    59.6800       200
20100106    10 08 19    59.6700       109
20100106    10 08 19    59.6700       100
20100106    10 08 19    59.6700       100
20100106    10 08 19    59.6700       107
20100106    10 08 20    59.6600       100
20100106    10 08 20    59.6600       100
20100106    10 08 20    59.6700       100
20100106    10 08 20    59.6700       300
20100106    10 08 20    59.6700       100
20100106    10 08 20    59.6700       300
20100106    10 08 21    59.6700       100
20100106    10 08 21    59.6700       500
20100106    10 08 21    59.6700       200
20100106    10 08 21    59.6600       416
20100106    10 08 21    59.6600       200
20100106    10 08 21    59.6600       100
20100106    10 08 21    59.6600       100
20100106    10 08 21    59.6600       100
20100106    10 08 21    59.6700       100
20100106    10 08 21    59.6600       100
20100106    10 08 22    59.6600       416
20100106    10 08 22    59.6700       100
20100106    10 08 22    59.6600       416
20100106    10 08 30    59.6600       200
20100106    10 08 30    59.6600       100
20100106    10 08 31    59.6500       100
20100106    10 08 31    59.6500       100
20100106    10 08 35    59.6422       300
20100106    10 08 39    59.6600       100
20100106    10 08 40    59.6590       560
20100106    10 08 46    59.6600       100
20100106    10 08 46    59.6600       100
20100106    10 08 46    59.6600       200
20100106    10 08 46    59.6600       200
20100106    10 08 46    59.6600       200
20100106    10 08 46    59.6700       100
20100106    10 08 46    59.6600       200
20100106    10 08 46    59.6550       100
20100106    10 08 47    59.6600       200
20100106    10 08 47    59.6600       100
20100106    10 08 47    59.6700       100
20100106    10 08 47    59.6500       100
20100106    10 08 47    59.6500       100
20100106    10 08 47    59.6800       100
20100106    10 08 47    59.6800       100
20100106    10 08 47    59.6800       100
20100106    10 08 49    59.6700       100
20100106    10 08 52    59.6700       100
20100106    10 08 52    59.6800       100
20100106    10 08 53    59.6700       100
20100106    10 08 53    59.6700       100
20100106    10 08 53    59.6800       100
20100106    10 08 53    59.6800       100
20100106    10 08 53    59.6800       100
20100106    10 08 53    59.6800       100
20100106    10 08 53    59.6700       100
20100106    10 08 53    59.6700       100
20100106    10 08 53    59.6700       100
20100106    10 08 53    59.6700       100
20100106    10 08 53    59.6800       100
20100106    10 08 54    59.6900       200
20100106    10 08 56    59.6800       100
20100106    10 08 56    59.6800       100
20100106    10 08 56    59.6700       100
20100106    10 08 56    59.6800       200
20100106    10 08 56    59.6700       100
20100106    10 08 56    59.6700       100
20100106    10 08 56    59.6700       100
20100106    10 08 56    59.6600       100
20100106    10 08 56    59.6700       100
20100106    10 08 57    59.6600       100
20100106    10 08 57    59.6700       100
20100106    10 08 57    59.6700       200
20100106    10 09 01    59.6800       100
20100106    10 09 01    59.6800       100
20100106    10 09 01    59.6800       100
20100106    10 09 01    59.6800       100
20100106    10 09 01    59.6800       100
20100106    10 09 01    59.6800       100
20100106    10 09 01    59.6800       100
20100106    10 09 01    59.6800       100
20100106    10 09 02    59.6800       200
20100106    10 09 03    59.6800       100
20100106    10 09 03    59.6700       100
20100106    10 09 03    59.6700       200
20100106    10 09 03    59.6700       100
20100106    10 09 03    59.6700       200
20100106    10 09 03    59.6800       100
20100106    10 09 03    59.6700       100
20100106    10 09 03    59.6700       100
20100106    10 09 03    59.6700       100
20100106    10 09 03    59.6800       100
20100106    10 09 03    59.6800       100
20100106    10 09 03    59.6800       100
20100106    10 09 03    59.6800       100
20100106    10 09 03    59.6800       100
20100106    10 09 04    59.6800       100
20100106    10 09 04    59.6800       100
20100106    10 09 04    59.6800       100
20100106    10 09 04    59.6800       100
20100106    10 09 04    59.6700       100
20100106    10 09 04    59.6700       100
20100106    10 09 04    59.6900       100
20100106    10 09 05    59.6900       200
20100106    10 09 05    59.6800       200
20100106    10 09 09    59.6700       100
20100106    10 09 15    59.6900       100
20100106    10 09 15    59.6900       100
20100106    10 09 18    59.6900       100
20100106    10 09 20    59.6900       200
20100106    10 09 25    59.6900       100
20100106    10 09 39    59.6930       300
20100106    10 09 41    59.7000       100
20100106    10 09 41    59.7000       100
20100106    10 09 42    59.7000       100
20100106    10 09 42    59.6900       100
20100106    10 09 45    59.7000       100
20100106    10 09 45    59.7000       100
20100106    10 09 47    59.7166       100
20100106    10 09 49    59.7200       200
20100106    10 09 49    59.7200       100
20100106    10 09 49    59.7200       200
20100106    10 09 49    59.7200       100
20100106    10 09 51    59.7200       100
20100106    10 09 58    59.7400       100
20100106    10 09 59    59.7500       100
20100106    10 09 59    59.7500       100
20100106    10 09 59    59.7500       100
20100106    10 09 59    59.7500       145
20100106    10 09 59    59.7400       100
20100106    10 09 59    59.7400       100
20100106    10 09 59    59.7400       100
20100106    10 09 59    59.7450       100
20100106    10 09 59    59.7500       100
20100106    10 09 59    59.7500       100
20100106    10 10 00    59.7425       200
20100106    10 10 00    59.7450       100
20100106    10 10 00    59.7500       200
20100106    10 10 00    59.7400       200
20100106    10 10 00    59.7500       100
20100106    10 10 00    59.7400       100
20100106    10 10 00    59.7400       500
20100106    10 10 00    59.7400       100
20100106    10 10 00    59.7400       300
20100106    10 10 00    59.7400       100
20100106    10 10 00    59.7400       100
20100106    10 10 00    59.7400       200
