date hour min sec    price volume
20170207 14 1 4.552037 81.23 100
20170207 14 1 4.554964 81.235 200
20170207 14 1 4.915502 81.24 26
20170207 14 1 5.891494 81.22 77
20170207 14 1 6.305606 81.22 57
20170207 14 1 13.71348 81.22 10
20170207 14 1 18.1344 81.22 100
20170207 14 1 18.13442 81.22 33
20170207 14 1 18.13473 81.22 100
20170207 14 1 18.13479 81.22 100
20170207 14 1 18.13479 81.23 200
20170207 14 1 19.22255 81.2299 4
20170207 14 1 27.32524 81.22 100
20170207 14 1 27.32585 81.22 100
20170207 14 1 27.32585 81.22 100
20170207 14 1 28.932 81.22 1
20170207 14 1 28.93213 81.22 5
20170207 14 1 37.01128 81.22 200
20170207 14 1 37.01128 81.22 34
20170207 14 1 37.01129 81.22 1
20170207 14 1 37.01129 81.22 65
20170207 14 1 37.01139 81.22 35
20170207 14 1 37.01146 81.22 100
20170207 14 1 37.0118 81.22 100
20170207 14 1 38.58136 81.22 100
20170207 14 1 40.72366 81.21 13
20170207 14 1 46.086 81.2199 60
20170207 14 1 50.73732 81.21 100
20170207 14 1 57.01626 81.22 100
20170207 14 1 57.01626 81.22 100
20170207 14 1 57.01642 81.22 100
20170207 14 1 57.01643 81.22 100
20170207 14 1 57.02001 81.22 100
20170207 14 1 57.02084 81.22 45
20170207 14 1 57.05116 81.23 4
20170207 14 1 57.0513 81.23 10
20170207 14 1 57.05135 81.23 90
20170207 14 1 57.05135 81.23 1
20170207 14 1 59.1046 81.23 100
20170207 14 2 7.197662 81.22 33
20170207 14 2 14.43233 81.22 100
20170207 14 2 14.43244 81.22 100
20170207 14 2 14.43245 81.22 100
20170207 14 2 14.43248 81.22 62
20170207 14 2 14.43259 81.22 38
20170207 14 2 14.43301 81.22 100
20170207 14 2 14.43373 81.22 10
20170207 14 2 14.43374 81.22 90
20170207 14 2 14.43486 81.22 100
20170207 14 2 14.54469 81.225 200
20170207 14 2 23.92466 81.22 100
20170207 14 2 24.12324 81.22 100
20170207 14 2 49.30397 81.23 10
20170207 14 2 49.30501 81.23 10
20170207 14 2 49.43545 81.23 100
20170207 14 2 49.43553 81.23 100
20170207 14 2 49.43553 81.23 47
20170207 14 2 49.43563 81.23 10
20170207 14 2 49.43585 81.23 40
20170207 14 2 49.43587 81.23 60
20170207 14 2 49.43588 81.23 13
20170207 14 2 49.43591 81.23 100
20170207 14 2 49.43592 81.23 40
20170207 14 2 49.43593 81.23 60
20170207 14 2 49.43594 81.23 13
20170207 14 2 49.43598 81.23 100
20170207 14 2 49.43602 81.23 100
20170207 14 2 49.43608 81.23 100
20170207 14 2 49.43649 81.23 80
20170207 14 2 49.43653 81.23 80
20170207 14 2 49.43657 81.23 20
20170207 14 2 49.43657 81.23 12
20170207 14 2 49.43659 81.235 100
20170207 14 2 49.43661 81.23 80
20170207 14 2 49.43661 81.23 58
20170207 14 2 49.43731 81.23 100
20170207 14 2 49.43782 81.23 100
20170207 14 2 49.43813 81.23 100
20170207 14 2 49.46028 81.23 100
20170207 14 2 49.46029 81.23 100
20170207 14 2 49.46029 81.23 100
20170207 14 2 49.46029 81.23 100
20170207 14 2 49.4603 81.23 100
20170207 14 2 49.4603 81.23 100
20170207 14 2 49.46121 81.23 100
20170207 14 2 49.47166 81.23 3
20170207 14 2 49.56688 81.235 100
20170207 14 2 51.40659 81.2201 2
20170207 14 2 53.01501 81.23 100
20170207 14 2 54.70427 81.238 30
20170207 14 3 5.225885 81.23 100
20170207 14 3 6.116883 81.23 61
20170207 14 3 7.880453 81.23 39
20170207 14 3 11.99285 81.23 100
20170207 14 3 12.03752 81.23 10
20170207 14 3 12.03752 81.23 100
20170207 14 3 12.03752 81.23 100
20170207 14 3 12.06363 81.22 89
20170207 14 3 12.06365 81.22 10
20170207 14 3 12.06366 81.22 10
20170207 14 3 12.06366 81.22 10
20170207 14 3 12.06367 81.22 10
20170207 14 3 12.10078 81.23 100
20170207 14 3 12.10084 81.23 33
20170207 14 3 12.10086 81.23 33
20170207 14 3 12.10087 81.23 33
20170207 14 3 12.10088 81.23 10
20170207 14 3 12.1009 81.23 10
20170207 14 3 12.10091 81.23 10
20170207 14 3 12.1154 81.24 100
20170207 14 3 13.47554 81.23 30
20170207 14 3 13.47571 81.23 200
20170207 14 3 18.88157 81.23 100
20170207 14 3 18.8825 81.23 80
20170207 14 3 18.88254 81.23 220
20170207 14 3 18.88695 81.235 100
20170207 14 3 23.64587 81.2299 13
20170207 14 3 27.78903 81.2301 10
20170207 14 3 28.05701 81.2343 116
20170207 14 3 33.70277 81.235 100
20170207 14 3 40.37266 81.23 30
20170207 14 3 41.49728 81.23 30
20170207 14 3 41.49731 81.23 70
20170207 14 3 41.49732 81.23 100
20170207 14 3 41.4975 81.23 70
20170207 14 3 46.59287 81.221 17
20170207 14 3 48.96288 81.22 100
20170207 14 3 52.11505 81.22 100
20170207 14 3 52.59914 81.2257 153
20170207 14 3 52.8204 81.2201 50
20170207 14 3 52.82323 81.22 50
20170207 14 4 1.140876 81.22 200
20170207 14 4 1.200909 81.22 100
20170207 14 4 4.664393 81.21 72
20170207 14 4 4.664424 81.21 28
20170207 14 4 4.664428 81.21 3
20170207 14 4 4.664768 81.21 40
20170207 14 4 4.664811 81.21 60
20170207 14 4 5.017154 81.21 100
20170207 14 4 5.017628 81.21 55
20170207 14 4 7.437104 81.2299 5
20170207 14 4 17.96059 81.215 100
20170207 14 4 19.54092 81.21 16
20170207 14 4 19.75166 81.21 84
20170207 14 4 25.95319 81.21 100
20170207 14 4 26.43491 81.21 100
20170207 14 4 34.61342 81.21 100
20170207 14 4 35.00767 81.22 100
20170207 14 4 35.00767 81.22 100
20170207 14 4 35.00767 81.22 100
20170207 14 4 35.00785 81.22 100
20170207 14 4 37.10686 81.22 100
20170207 14 4 45.87568 81.22 100
20170207 14 4 58.57943 81.23 100
20170207 14 4 58.57943 81.23 31
20170207 14 4 58.58003 81.23 84
20170207 14 4 58.58013 81.23 16
20170207 14 4 58.58013 81.23 100
20170207 14 4 58.58147 81.23 169
20170207 14 4 58.58147 81.23 100
20170207 14 4 58.58148 81.23 100
20170207 14 4 58.58148 81.23 216
20170207 14 4 58.58169 81.23 100
20170207 14 4 58.5817 81.23 100
20170207 14 4 58.58368 81.23 100
20170207 14 4 58.72226 81.235 100
20170207 14 4 59.51679 81.235 100
20170207 14 4 59.51928 81.235 100
20170207 14 4 59.52548 81.235 100
20170207 14 4 59.63409 81.2325 100
20170207 14 4 59.69841 81.235 100
20170207 14 5 7.603325 81.23 1
20170207 14 5 7.603332 81.23 200
20170207 14 5 7.603333 81.23 100
20170207 14 5 7.60334 81.23 100
20170207 14 5 7.603435 81.23 100
20170207 14 5 7.603463 81.23 100
20170207 14 5 7.603553 81.23 200
20170207 14 5 7.756534 81.22 100
20170207 14 5 7.758595 81.22 10
20170207 14 5 8.116667 81.23 100
20170207 14 5 32.78567 81.23 100
20170207 14 5 32.81209 81.24 100
20170207 14 5 32.81432 81.24 6
20170207 14 5 36.46969 81.228 20
20170207 14 5 41.97056 81.2329 194
20170207 14 5 41.97197 81.2271 129
20170207 14 5 49.02744 81.22 20
20170207 14 5 49.02745 81.22 10
20170207 14 5 49.02821 81.22 68
20170207 14 5 49.62619 81.23 10
20170207 14 5 52.01103 81.23 129
20170207 14 5 52.01124 81.23 100
20170207 14 5 52.02287 81.23 32
20170207 14 5 59.03815 81.23 100
20170207 14 6 10.9235 81.236 50
20170207 14 6 12.00297 81.23 10
20170207 14 6 12.00331 81.23 10
20170207 14 6 13.01284 81.23 80
20170207 14 6 13.1008 81.23 100
20170207 14 6 13.11612 81.23 300
20170207 14 6 13.11618 81.23 20
20170207 14 6 16.27092 81.2292 145
20170207 14 6 17.94832 81.2241 27
20170207 14 6 19.71247 81.2274 100
20170207 14 6 19.71262 81.2274 200
20170207 14 6 20.52051 81.22 100
20170207 14 6 20.52067 81.22 30
20170207 14 6 26.61811 81.23 20
20170207 14 6 26.61849 81.23 10
20170207 14 6 29.40498 81.22 1
20170207 14 6 29.40607 81.22 3
20170207 14 6 29.4067 81.2201 1
20170207 14 6 29.40772 81.2201 3
20170207 14 6 41.52795 81.23 20
20170207 14 6 41.52827 81.23 10
20170207 14 6 53.14283 81.22 100
20170207 14 6 53.14283 81.22 100
20170207 14 6 53.14287 81.22 1
20170207 14 6 53.14292 81.22 99
20170207 14 6 53.14302 81.22 100
20170207 14 6 53.14302 81.22 100
20170207 14 6 53.14303 81.22 100
20170207 14 6 53.14303 81.22 100
20170207 14 6 53.1436 81.22 200
20170207 14 6 53.14418 81.21 100
20170207 14 6 53.14535 81.225 100
20170207 14 6 53.14909 81.21 82
20170207 14 6 53.14909 81.225 100
20170207 14 6 53.15019 81.225 100
20170207 14 6 53.25261 81.22 18
20170207 14 6 54.87498 81.22 100
20170207 14 6 55.00708 81.22 100
20170207 14 7 7.84383 81.216 75
20170207 14 7 11.4155 81.2128 52
20170207 14 7 14.60131 81.215 100
20170207 14 7 18.67172 81.2199 14
20170207 14 7 25.32987 81.2162 43
20170207 14 7 32.50472 81.215 100
20170207 14 7 32.50508 81.21 100
20170207 14 7 32.58962 81.21 100
20170207 14 7 32.59059 81.21 100
20170207 14 7 32.60838 81.21 3
20170207 14 7 32.60838 81.21 62
20170207 14 7 32.60841 81.21 3
20170207 14 7 32.60897 81.21 35
20170207 14 7 32.60897 81.21 100
20170207 14 7 32.60951 81.21 100
20170207 14 7 32.60951 81.21 63
20170207 14 7 32.60995 81.21 37
20170207 14 7 32.61209 81.21 100
20170207 14 7 32.8746 81.21 100
20170207 14 7 33.56773 81.21 100
20170207 14 7 47.75628 81.22 17
20170207 14 7 53.49709 81.2 100
20170207 14 7 53.50911 81.21 100
20170207 14 7 53.53347 81.2001 100
20170207 14 7 53.53677 81.2 100
20170207 14 7 53.53805 81.2 100
20170207 14 7 53.54545 81.2001 2
20170207 14 7 55.3185 81.2 100
20170207 14 7 55.32021 81.2 100
20170207 14 7 55.32121 81.2 100
20170207 14 7 58.6046 81.21 100
20170207 14 8 1.275155 81.21 100
20170207 14 8 2.527365 81.2001 14
20170207 14 8 25.01188 81.22 53
20170207 14 8 25.01188 81.22 100
20170207 14 8 25.01189 81.22 47
20170207 14 8 25.01199 81.22 146
20170207 14 8 25.012 81.22 100
20170207 14 8 25.012 81.22 100
20170207 14 8 25.012 81.22 37
20170207 14 8 25.01201 81.22 42
20170207 14 8 25.01204 81.22 100
20170207 14 8 25.01208 81.22 100
20170207 14 8 25.01212 81.22 100
20170207 14 8 25.01215 81.22 100
20170207 14 8 25.01237 81.22 100
20170207 14 8 25.01274 81.22 1
20170207 14 8 25.01509 81.22 100
20170207 14 8 25.10768 81.22 100
20170207 14 8 25.11264 81.21 31
20170207 14 8 25.94259 81.2101 78
20170207 14 8 31.59848 81.21 45
20170207 14 8 31.59861 81.21 3
20170207 14 8 31.6004 81.21 100
20170207 14 8 31.60066 81.21 52
20170207 14 8 34.16388 81.22 10
20170207 14 8 42.81637 81.21 100
20170207 14 8 43.01096 81.22 100
20170207 14 8 43.01097 81.22 100
20170207 14 8 43.01097 81.22 200
20170207 14 8 43.10531 81.22 100
20170207 14 8 44.01334 81.22 100
20170207 14 8 49.27954 81.21 100
20170207 14 8 49.27963 81.21 6
20170207 14 8 49.27963 81.21 100
20170207 14 8 49.27964 81.21 100
20170207 14 9 3.011086 81.22 100
20170207 14 9 3.01109 81.22 100
20170207 14 9 3.011093 81.22 100
20170207 14 9 3.011209 81.22 100
20170207 14 9 3.117427 81.22 100
20170207 14 9 12.80506 81.22 10
20170207 14 9 13.08833 81.23 10
20170207 14 9 13.08935 81.23 10
20170207 14 9 20.55549 81.22 10
20170207 14 9 20.55892 81.22 100
20170207 14 9 31.96596 81.23 10
20170207 14 9 39.87619 81.22 100
20170207 14 9 49.99799 81.2199 22
20170207 14 9 50.14814 81.21 25
20170207 14 9 53.20386 81.22 100
20170207 14 9 53.20516 81.22 3
20170207 14 9 55.09728 81.21 27
20170207 14 9 55.09741 81.21 100
20170207 14 9 55.23518 81.215 100
20170207 14 9 55.45834 81.21 73
20170207 14 9 55.45834 81.21 75
20170207 14 9 58.2466 81.21 25
20170207 14 9 58.2466 81.21 100
20170207 14 9 58.24661 81.21 1
20170207 14 10 9.864744 81.2025 4
20170207 14 10 10.98009 81.2 100
20170207 14 10 10.98009 81.2 100
20170207 14 10 10.9801 81.2 100
20170207 14 10 10.9801 81.2 20
20170207 14 10 10.98044 81.2 100
20170207 14 10 10.98047 81.2 100
20170207 14 10 10.9805 81.2 100
20170207 14 10 10.98102 81.2 100
20170207 14 10 10.98194 81.205 100
20170207 14 10 10.98265 81.205 100
20170207 14 10 10.98438 81.205 100
20170207 14 10 11.02296 81.2 100
20170207 14 10 11.03882 81.2 100
20170207 14 10 11.04279 81.2 100
20170207 14 10 20.48627 81.195 100
20170207 14 10 29.96014 81.1915 100
20170207 14 10 32.11854 81.2 100
20170207 14 10 35.32905 81.1999 1
20170207 14 10 35.5755 81.1901 1
20170207 14 10 37.61531 81.199 24
20170207 14 10 39.35662 81.195 100
20170207 14 10 41.4315 81.19 10
20170207 14 10 44.03538 81.19 7
20170207 14 10 44.03538 81.19 3
20170207 14 10 44.03539 81.19 10
20170207 14 10 44.03539 81.19 5
20170207 14 10 44.03544 81.19 1
20170207 14 10 44.03579 81.19 3
20170207 14 10 44.03686 81.19 94
20170207 14 10 44.04051 81.19 100
20170207 14 10 56.33779 81.189 125
20170207 14 10 59.04434 81.18 100
20170207 14 10 59.04463 81.18 100
20170207 14 11 2.260584 81.18 100
20170207 14 11 11.45227 81.1837 5
20170207 14 11 12.99506 81.1899 46
20170207 14 11 23.32245 81.18 100
20170207 14 11 23.36778 81.185 100
20170207 14 11 23.38214 81.19 84
20170207 14 11 23.38218 81.18 5
20170207 14 11 32.93293 81.19 6
20170207 14 11 32.93297 81.19 94
20170207 14 11 32.93297 81.19 100
20170207 14 11 32.93298 81.19 100
20170207 14 11 32.93298 81.19 100
20170207 14 11 32.93331 81.19 100
20170207 14 11 32.93332 81.19 100
20170207 14 11 32.93333 81.19 16
20170207 14 11 32.93393 81.19 100
20170207 14 11 40.86467 81.2 10
20170207 14 11 40.91407 81.2 30
20170207 14 11 41.99587 81.2 500
20170207 14 11 42.2638 81.19 100
20170207 14 11 42.26381 81.19 100
20170207 14 11 42.26381 81.18 10
20170207 14 11 42.26382 81.18 10
20170207 14 11 42.26382 81.18 100
20170207 14 11 42.26383 81.19 100
20170207 14 11 42.26383 81.18 100
20170207 14 11 42.26383 81.18 100
20170207 14 11 42.26383 81.18 100
20170207 14 11 42.26387 81.18 100
20170207 14 11 42.26389 81.18 100
20170207 14 11 42.2639 81.17 300
20170207 14 11 42.26423 81.18 100
20170207 14 11 42.26468 81.18 100
20170207 14 11 42.26468 81.18 100
20170207 14 11 42.26468 81.18 100
20170207 14 11 42.26999 81.17 30
20170207 14 11 42.27239 81.17 70
20170207 14 11 42.27239 81.17 10
20170207 14 11 42.2724 81.17 20
20170207 14 11 42.28896 81.19 100
20170207 14 11 42.28897 81.19 100
20170207 14 11 57.11938 81.171 4
20170207 14 12 4.213251 81.19 60
20170207 14 12 6.458695 81.2 16
20170207 14 12 6.458699 81.2 100
20170207 14 12 6.458706 81.2 61
20170207 14 12 6.459305 81.2 100
20170207 14 12 6.459334 81.2 100
20170207 14 12 6.459577 81.2 100
20170207 14 12 6.459741 81.2 100
20170207 14 12 6.459741 81.2 100
20170207 14 12 9.551425 81.19 58
20170207 14 12 11.72431 81.19 342
20170207 14 12 11.72458 81.19 140
20170207 14 12 11.72458 81.19 60
20170207 14 12 11.72505 81.19 200
20170207 14 12 11.72509 81.19 100
20170207 14 12 13.76006 81.18 150
20170207 14 12 13.76007 81.18 7
20170207 14 12 20.11977 81.19 100
20170207 14 12 24.34939 81.19 245
20170207 14 12 45.57712 81.19 45
20170207 14 12 47.08836 81.18 13
20170207 14 12 47.08837 81.18 100
20170207 14 12 47.08846 81.18 100
20170207 14 12 47.08846 81.18 100
20170207 14 12 47.08874 81.18 118
20170207 14 12 47.08899 81.18 100
20170207 14 12 47.08974 81.18 24
20170207 14 12 47.09915 81.18 82
20170207 14 12 47.09983 81.18 18
20170207 14 12 47.10004 81.18 58
20170207 14 12 47.10011 81.18 100
20170207 14 13 0.600452 81.17 10
20170207 14 13 0.6004552 81.17 10
20170207 14 13 15.55624 81.16 100
20170207 14 13 16.02286 81.16 100
20170207 14 13 16.02297 81.16 100
20170207 14 13 16.02324 81.16 100
20170207 14 13 16.02338 81.16 100
20170207 14 13 16.11894 81.16 100
20170207 14 13 17.94007 81.1599 15
20170207 14 13 19.23996 81.15 7
20170207 14 13 29.24342 81.15 7
20170207 14 13 38.60563 81.15 100
20170207 14 13 39.24631 81.15 6
20170207 14 13 55.15949 81.15 100
20170207 14 13 55.16324 81.15 100
20170207 14 13 55.16329 81.15 10
20170207 14 13 55.1633 81.15 100
20170207 14 13 55.16331 81.15 100
20170207 14 13 55.16331 81.15 100
20170207 14 13 55.16331 81.15 1
20170207 14 13 55.16352 81.15 100
20170207 14 13 55.16382 81.14 100
20170207 14 13 58.91522 81.14 100
20170207 14 13 58.91522 81.14 20
20170207 14 13 58.91555 81.14 100
20170207 14 13 58.91605 81.14 100
20170207 14 13 59.49609 81.14 100
20170207 14 13 59.49683 81.14 100
20170207 14 13 59.49684 81.14 5
20170207 14 13 59.49684 81.14 75
20170207 14 13 59.4969 81.14 25
20170207 14 14 0.1879779 81.15 100
20170207 14 14 0.1880401 81.15 100
20170207 14 14 0.1880445 81.15 92
20170207 14 14 0.1884065 81.15 25
20170207 14 14 0.1884807 81.15 108
20170207 14 14 0.1904604 81.1475 31
20170207 14 14 0.2043152 81.16 100
20170207 14 14 0.2935 81.15 100
20170207 14 14 0.2945734 81.15 100
20170207 14 14 20.19015 81.14 100
20170207 14 14 20.29525 81.15 100
20170207 14 14 30.38142 81.148 100
20170207 14 14 30.50989 81.14 8
20170207 14 14 30.51355 81.1533 665
20170207 14 14 38.01747 81.15 10
20170207 14 14 38.06589 81.15 100
20170207 14 14 46.98803 81.155 100
20170207 14 14 53.60467 81.15 100
20170207 14 14 53.6088 81.15 100
20170207 14 14 53.6089 81.15 200
20170207 14 15 0.09118462 81.14 62
20170207 14 15 0.104854 81.14 100
20170207 14 15 0.1089414 81.14 100
20170207 14 15 0.1089598 81.14 1
20170207 14 15 0.1090007 81.14 49
20170207 14 15 5.476801 81.13 95
20170207 14 15 5.872502 81.13 100
20170207 14 15 6.267123 81.14 100
20170207 14 15 6.267388 81.14 10
20170207 14 15 6.267428 81.14 100
20170207 14 15 6.324962 81.14 10
20170207 14 15 18.10417 81.13 100
20170207 14 15 26.63387 81.1386 1000
20170207 14 15 26.65145 81.15 100
20170207 14 15 28.4908 81.14 233
20170207 14 15 28.49177 81.14 3730
20170207 14 15 28.52674 81.15 100
20170207 14 15 28.62638 81.14 200
20170207 14 15 28.72454 81.14 200
20170207 14 15 28.72454 81.14 100
20170207 14 15 28.72555 81.14 200
20170207 14 15 29.33625 81.13 100
20170207 14 15 31.01061 81.14 100
20170207 14 15 31.01061 81.14 100
20170207 14 15 31.01078 81.14 100
20170207 14 15 31.01145 81.14 100
20170207 14 15 31.4747 81.1482 7
20170207 14 15 31.47569 81.145 3
20170207 14 15 31.47728 81.15 7
20170207 14 15 37.10817 81.15 36
20170207 14 15 45.27408 81.14 100
20170207 14 15 45.28023 81.14 100
20170207 14 15 48.69926 81.14 100
20170207 14 15 51.23759 81.14 100
20170207 14 15 51.2396 81.145 100
20170207 14 15 53.91014 81.14 100
20170207 14 15 53.91709 81.15 400
20170207 14 15 53.91749 81.15 100
20170207 14 15 53.91749 81.15 100
20170207 14 15 53.9175 81.15 88
20170207 14 15 53.91752 81.15 12
20170207 14 15 53.91762 81.15 300
20170207 14 15 53.91776 81.15 100
20170207 14 15 53.91778 81.15 100
20170207 14 15 53.91825 81.15 100
20170207 14 15 54.01385 81.15 100
20170207 14 15 54.44884 81.155 100
20170207 14 15 54.87935 81.155 100
20170207 14 15 54.88581 81.15 100
20170207 14 16 8.303393 81.15 200
20170207 14 16 8.303397 81.15 1
20170207 14 16 8.303399 81.15 99
20170207 14 16 8.303531 81.15 100
20170207 14 16 8.303573 81.15 100
20170207 14 16 8.30358 81.15 100
20170207 14 16 8.306796 81.15 1
20170207 14 16 8.30713 81.15 100
20170207 14 16 8.307176 81.15 100
20170207 14 16 8.307931 81.15 200
20170207 14 16 8.313166 81.15 300
20170207 14 16 8.321216 81.15 100
20170207 14 16 8.321326 81.15 100
20170207 14 16 8.418346 81.15 5111
20170207 14 16 8.628878 81.14 589
20170207 14 16 14.48014 81.1563 200
20170207 14 16 15.22806 81.16 100
20170207 14 16 15.22806 81.16 100
20170207 14 16 15.22806 81.16 100
20170207 14 16 15.22807 81.16 100
20170207 14 16 15.22844 81.16 200
20170207 14 16 15.23088 81.17 100
20170207 14 16 15.23401 81.17 200
20170207 14 16 15.23401 81.17 17
20170207 14 16 15.23429 81.17 24
20170207 14 16 15.23753 81.17 176
20170207 14 16 15.23754 81.17 1
20170207 14 16 15.23754 81.17 100
20170207 14 16 15.2376 81.17 83
20170207 14 16 15.2376 81.17 100
20170207 14 16 15.23854 81.17 100
20170207 14 16 15.24041 81.18 100
20170207 14 16 15.24041 81.18 100
20170207 14 16 15.24042 81.18 100
20170207 14 16 15.24042 81.18 1
20170207 14 16 15.24043 81.18 100
20170207 14 16 15.24043 81.18 22
20170207 14 16 15.24049 81.18 78
20170207 14 16 15.24086 81.18 200
20170207 14 16 15.24162 81.18 100
20170207 14 16 15.25991 81.19 100
20170207 14 16 15.25992 81.19 100
20170207 14 16 15.25997 81.18 63
20170207 14 16 15.29074 81.19 100
20170207 14 16 16.62174 81.185 100
20170207 14 16 19.67907 81.1708 100
20170207 14 16 19.67935 81.1708 500
20170207 14 16 20.74267 81.185 100
20170207 14 16 21.08535 81.187 20
20170207 14 16 21.57856 81.189 100
20170207 14 16 21.58461 81.1899 100
20170207 14 16 32.97467 81.1813 76
20170207 14 16 49.23336 81.19 1
20170207 14 16 49.23336 81.19 100
20170207 14 16 49.23337 81.19 100
20170207 14 16 49.23337 81.19 100
20170207 14 16 49.23369 81.19 100
20170207 14 16 49.23371 81.19 100
20170207 14 16 49.23372 81.19 100
20170207 14 16 49.23373 81.19 100
20170207 14 16 49.23471 81.2 100
20170207 14 16 49.23471 81.2 1
20170207 14 16 49.23471 81.2 100
20170207 14 16 49.23571 81.2 100
20170207 14 16 49.23678 81.19 100
20170207 14 16 49.23703 81.2 100
20170207 14 16 49.24816 81.195 100
20170207 14 16 49.28567 81.2 100
20170207 14 16 49.28754 81.2 100
20170207 14 16 51.05681 81.21 1
20170207 14 16 51.05681 81.21 48
20170207 14 16 51.05684 81.21 52
20170207 14 16 51.05685 81.21 100
20170207 14 16 51.05744 81.21 100
20170207 14 16 51.05907 81.2099 1
20170207 14 16 51.05974 81.2099 48
20170207 14 16 51.11587 81.22 100
20170207 14 16 51.18936 81.22 1
20170207 14 16 51.18937 81.22 1
20170207 14 16 51.18949 81.22 100
20170207 14 16 51.18949 81.22 100
20170207 14 16 51.18951 81.22 100
20170207 14 16 51.19079 81.21 10
20170207 14 16 55.09712 81.23 1
20170207 14 17 3.185354 81.236 1688
20170207 14 17 3.187525 81.24 100
20170207 14 17 3.238424 81.25 100
20170207 14 17 5.236453 81.25 100
20170207 14 17 16.24338 81.25 40
20170207 14 17 16.24338 81.25 60
20170207 14 17 20.71604 81.2401 1
20170207 14 17 24.24457 81.25 100
20170207 14 17 25.04866 81.25 40
20170207 14 17 25.05185 81.25 100
20170207 14 17 35.1491 81.24 81
20170207 14 17 35.24861 81.26 100
20170207 14 17 35.24865 81.25 100
20170207 14 17 35.24943 81.26 100
20170207 14 17 35.27824 81.24 22
20170207 14 17 40.85654 81.2524 60
20170207 14 17 54.60735 81.24 100
20170207 14 17 54.60736 81.24 100
20170207 14 17 54.60736 81.24 1
20170207 14 17 54.60737 81.24 100
20170207 14 17 54.60739 81.24 100
20170207 14 17 54.60753 81.24 100
20170207 14 17 54.60753 81.24 300
20170207 14 17 54.60763 81.24 100
20170207 14 17 54.60769 81.23 21
20170207 14 17 54.60997 81.25 100
20170207 14 17 55.12709 81.24 100
20170207 14 18 1.508011 81.25 28
20170207 14 18 1.510144 81.2499 28
20170207 14 18 8.299664 81.26 11
20170207 14 18 9.568122 81.254 85
20170207 14 18 12.83256 81.25 300
20170207 14 18 16.24453 81.2599 35
20170207 14 18 16.25746 81.2501 44
20170207 14 18 17.56108 81.2501 55
20170207 14 18 17.78435 81.25 100
20170207 14 18 18.73994 81.25 100
20170207 14 18 19.15118 81.25 200
20170207 14 18 19.15118 81.25 200
20170207 14 18 19.15118 81.25 100
20170207 14 18 19.15122 81.25 100
20170207 14 18 19.15346 81.24 100
20170207 14 18 19.15408 81.24 100
20170207 14 18 19.15408 81.24 100
20170207 14 18 19.15409 81.24 100
20170207 14 18 19.15409 81.24 100
20170207 14 18 19.1557 81.23 100
20170207 14 18 19.19487 81.25 100
20170207 14 18 19.19489 81.25 100
20170207 14 18 32.84402 81.235 2
20170207 14 18 38.30946 81.23 100
20170207 14 18 38.35853 81.23 100
20170207 14 18 38.44346 81.24 1
20170207 14 18 38.44684 81.24 99
20170207 14 18 46.4849 81.23 53
20170207 14 18 46.48491 81.23 100
20170207 14 18 46.48491 81.23 100
20170207 14 18 46.48538 81.23 47
20170207 14 18 52.87625 81.22 20
20170207 14 18 52.87629 81.22 100
20170207 14 18 52.87681 81.22 100
20170207 14 19 21.69815 81.21 100
20170207 14 19 21.71905 81.22 1
20170207 14 19 22.36909 81.21 100
20170207 14 19 22.3691 81.21 20
20170207 14 19 22.3691 81.21 100
20170207 14 19 22.36924 81.21 100
20170207 14 19 22.36955 81.21 100
20170207 14 19 25.96404 81.2 100
20170207 14 19 33.00174 81.22 1
20170207 14 20 5.080854 81.2 1
20170207 14 20 5.080858 81.2 11
20170207 14 20 5.080862 81.2 20
20170207 14 20 31.53337 81.19 13
20170207 14 20 32.90826 81.1801 1
20170207 14 20 35.18612 81.18 38
20170207 14 20 35.19389 81.187 38
20170207 14 20 36.65204 81.1868 300
20170207 14 20 39.17645 81.1924 25
20170207 14 20 39.3006 81.1924 60
20170207 14 20 50.39916 81.18 5
20170207 14 20 50.40026 81.18 5
20170207 14 20 56.87873 81.18 100
20170207 14 20 59.87643 81.18 100
20170207 14 20 59.87648 81.18 20
20170207 14 20 59.87649 81.18 100
20170207 14 20 59.87649 81.18 5
20170207 14 20 59.87675 81.18 75
20170207 14 20 59.87682 81.18 95
20170207 14 20 59.87683 81.18 25
20170207 14 20 59.8774 81.18 100
20170207 14 21 2.439048 81.19 2
20170207 14 21 2.440389 81.19 100
20170207 14 21 2.44074 81.19 100
20170207 14 21 2.440802 81.19 98
20170207 14 21 2.442819 81.2 5
20170207 14 21 2.442823 81.2 6
20170207 14 21 2.443184 81.2 100
20170207 14 21 2.443395 81.2 94
20170207 14 21 2.443399 81.2 47
20170207 14 21 2.444226 81.2 14
20170207 14 21 2.444353 81.2 9
20170207 14 21 2.446391 81.2 53
20170207 14 21 2.446396 81.2 100
20170207 14 21 2.446402 81.2 47
20170207 14 21 2.447045 81.2 14
20170207 14 21 2.447317 81.2 91
20170207 14 21 3.12527 81.2 72
20170207 14 21 3.125278 81.2 28
20170207 14 21 3.205963 81.2 53
20170207 14 21 3.205966 81.2 47
20170207 14 21 3.206472 81.2 53
20170207 14 21 3.206477 81.2 2
20170207 14 21 3.215742 81.2 72
20170207 14 21 7.842382 81.205 1
20170207 14 21 7.842387 81.2 99
20170207 14 21 9.010271 81.2 200
20170207 14 21 9.010274 81.2 100
